LATITUDE,LONGITUDE,LITHOLOGY,LITHO_GROUP
42.26667,-67.45,OLIVE GREEN CLAY,CLAY
42.33333,-67.46667,DEEP DARK OLIVE CLAY;ROCK,
42.33333,-67.33333,DARK OLIVE CLAY;ROCK,
42.33333,-67.16667,DARK OLIVE GREEN SAND AND SILT,SILT
42.25,-67.16667,DARK OLIVE GREEN SAND AND SILT,SILT
42.11667,-67.15,BROWN SAND;SHELL;PEBBLES,
42.0,-67.16667,BROWN COARSE SAND;SHELL,
42.0,-66.93333,LIGHT BROWN SHELL AND COARSE SAND,SAND
42.0,-66.75,LIGHT BROWN SHELL AND PEBBLES,
42.08333,-66.75,BROWN PEBBLES,
41.16667,-66.75,DARK BROWN COARSE SAND,SAND
42.33333,-66.75,DARK OLIVE GREEN FINE SD AND SILT,SILT
42.35,-66.51667,BROWN FINE SAND AND PEBBLES,
42.35,-66.35,BROWNISH GRAY MEDIUM SAND AND PEBS,
42.16667,-66.33333,GRAY-GREEN SAND;BROWN PEBBLES,
42.06667,-66.33333,BROWN SAND;PEBBLES;SHELL,
41.83333,-66.33333,BROWN SHELL AND COARSE SAND,SAND
41.68333,-66.33333,BROWN MEDIUM SAND AND SHELL,
41.48333,-66.35,LIGHT BROWN MEDIUM SAND AND SHELL,
41.4,-66.23333,BROWN FINE SAND AND SHELL,
41.4,-66.0,BROWN GRAVEL,GRAVEL
41.5,-66.0,DARK BROWN COARSE SAND,SAND
41.66667,-66.0,BROWN COARSE SAND AND SHELL,
41.81667,-65.96667,DARK BROWN MEDIUM SAND AND SHELL,
42.05,-65.65,BLACK AND BROWN ROCKS,
42.15,-65.5,BROWN GRAVEL AND ROCKS,
42.28333,-65.63333,SAND;SHELL AND ROCK,
42.36667,-65.78333,GRAY BROWN SAND AND SHELL,
42.25,-65.93333,GRAY BROWN PEBBLES AND SAND,SAND
42.15,-66.1,LIGHT BROWN COARSE SAND,SAND
41.95,-66.35,PEBBLES;ROCKS AND SHELL,
41.83333,-66.5,LIGHT BROWN SAND AND SHELL,
41.7,-66.68333,LIGHT GRAY SHELL AND SAND,SAND
41.58333,-66.75,GRAY BROWN FINE SAND AND SHELL,
41.41667,-66.73333,BROWN SAND AND SHELL,
41.23333,-66.73333,BROWN MEDIUM SAND AND SHELL,
41.08333,-66.73333,LIGHT BROWN MEDIUM SAND,SAND
40.98333,-66.73333,BROWN FINE SAND AND SHELL,
40.81667,-66.75,LIGHT OLIVE GREEN FINE SAND,SAND
40.8,-66.96667,OLIVE FINE SAND,SAND
40.78333,-67.2,OLIVE SILT AND SAND,SAND
40.76667,-67.41667,OLIVE SILT AND SAND,SAND
40.76667,-67.61667,GRAYISH BROWN FINE SAND,SAND
40.76667,-67.75,BROWN COARSE SAND,SAND
40.76667,-67.86667,BROWN FINE SAND,SAND
40.8,-68.1,OLIVE FINE SAND,SAND
40.8,-68.31667,OLIVE GRAY FINE SAND AND SHELL,
40.8,-68.53333,BROWN MEDIUM SAND,SAND
40.8,-68.76667,BROWN COARSE SAND,SAND
40.8,-68.98333,BROWN COARSE SAND AND PEBBLES,
40.8,-69.25,LIGHT BROWN MD.SAND AND PEBBLES,
40.96667,-69.25,BROWN MEDIUM SAND AND PEBBLES,
41.0,-69.03333,LIGHT BROWN MD.SAND AND PEBBLES,
41.0,-68.58333,BROWN COARSE SAND AND PEBBLES,
41.08333,-68.58333,BROWN COARSE SAND AND PEBBLES;TWO POCKETS OF BLK.OIL-LIKE SUBSTANCE,
41.25,-68.58333,GREENISH BROWN COARSE SAND;SOME PEBBLES,
41.41667,-68.58333,OLIVE FINE SAND,SAND
41.56667,-68.56667,OLIVE FINE SAND,SAND
41.75,-68.56667,OLIVE GREEN SILT,SILT
41.75,-68.36667,OLIVE SILT AND SAND,SAND
41.41667,-69.08333,OLIVE BROWN SILT-CLAY AND GRANULES,
41.41667,-69.2,BROWN FINE SAND AND SMALL PEBBLES,
41.41667,-69.41667,BROWN GRAVEL AND PEBBLES,
41.41667,-69.56667,BROWN COARSE SAND AND PEBBLES,
42.56667,-69.53333,BROWN MUD,MUD
41.475,-70.75833,CLAM FLAT MATERIAL; DARK GRAY SANDY GRV ;SCAT. PEBBLES 3-4 IN. DIAM.,
41.47667,-70.75833,MEDIUM SORTED FINE-MEDIUM LIGHT BROWN SAND WITH PATCHES DARK GRAY MUD,MUD
41.47667,-70.76667,COARSE SAND AND GRV ;FEW 2-3 IN. PEBBLES AND BROKEN SHELLS,
41.46,-70.86167,GRAY-BROWNISH GRAY SILTY MUD,MUD
41.46,-70.86167,FINE SAND  AND SILT; LIGHT BROWN SURFACE FILM; WORM TUBES,
41.535,-70.78333,GRAY BROWN SILTY MUD; SOME FINE SAND  AND  BROKEN SHELL FRAGMENTS,
41.44167,-70.705,UNIFORM SAND WITH ORGANIC BLACK MATRIX CLAM FLAT MATERIAL  1/4 GRAVEL,GRAVEL
41.36333,-70.80333,LIGHT BROWN MEDIUM SAND WITH MANY BROKEN SHELLS OF COARSE SAND SIZE,
41.41333,-70.78167,LIGHT BROWN MEDIUM AND COARSE SAND ALMOST GRAVEL SIZE WITH BROKEN SHELLS,
41.475,-70.49833,GREY AND  BROWN PEBBLY SAND; DARK GREY ORGANIC LAYER DEEP,
41.45,-70.25167,LIGHT BROWN FINE TO MEDIUM GRAINED UNIFORM LOOSE SAND SOME SHELL FRAG,
41.50667,-70.02333,LT.BRN FN-MED SD;LRG MYT SHLS;S/ BRKN SHLS SD SZ  LWR LYR BLK ORG SD,
41.68333,-69.9,LT.GY MED-CRS CLEAN QTZ SD WELL SORTED ; LOOSE; FEW BROKEN SHELLS,
42.66667,-70.5,GREY MUD COMPACT CLOTS  AND  SOUPY SURFACE,
42.83333,-70.74833,BRN CRS SAND AND GRAVEL; FEW LARGE SHELLS;2-4 IN ROUNDED PEBBLES,
42.99667,-70.49333,GREY MUD,MUD
43.155,-70.44,MUD;SAND  AND  GRAVEL; ANG CRS GRAVEL UP TO 8-10 CM,
43.315,-70.45667,GREY BROWN SAND  AND  SILT; MUCH FINE SHELL MATERIAL,
43.48,-70.27667,BROWN FINE TO MEDIUM SAND ; 5 QUAHOGS,
43.5,-70.02,GREY MUD,MUD
43.66333,-69.99,GREY MUD; BROWNISH  AND  SILTY LAYERS IN X-SECTION,
43.65667,-69.73833,GREY BROWN MIXED UP GRAVEL;SAND AND MUD; GRAY GRAVEL AND BROWN MUD,MUD
43.66667,-69.51833,GREY SILTY AND SANDY MUD,MUD
43.82,-69.48333,GREY MUD,MUD
43.665,-69.26167,BROWN MUD,MUD
43.83167,-69.26667,BROWN MUD,MUD
43.825,-68.97833,BROWN MUD OVER GREY SAND,SAND
43.82667,-68.76167,BROWN MUD; GREEN MUD(STONE); GREY GRAVEL; 1 COBL 20X10X5 CM (GABBRO),
43.995,-68.70167,BROWN MUD,MUD
44.30833,-67.25,BRN MD W MNY LRG COBLS  AND  GRT; MDY GRV; ALSO RD CLAY;;MOSTLY ANG COBLS,
44.33333,-67.48667,BRN  AND GY MUD;SMOOTH AND GREASY  UNFM CLAY  NO COBBLES OR SAND,SAND
44.15833,-67.50833,BRN MUD WITH RED STREAKS (NOT DYE) SMALL COBBLE  AND GRAVEL IN MUD,MUD
44.16833,-67.74667,REDDISH BROWN MUD,MUD
44.33333,-67.75,REDDISH BROWN MUD PLASTIC AND GREASY,
44.34167,-68.00333,GRAVEL  AND  BROWN MUD ; ANGULAR 1O MM PEBBLES,
44.17,-68.01167,BROWN MUD,MUD
44.13333,-68.21667,GRIT AND GRAVEL; BROWN AND MUDDY ON TOP; GREY BELOW,
42.5,-67.95833,GREENISH BROWN STICKY MUD,MUD
42.31667,-68.0,GRAVEL; GRIT AND BROWNISH GREY MUD  POORLY SORTED,
42.33333,-68.24333,BROWN MUD WITH MCH GRAVEL AND SAND SOME RED CLAY LUMPS WITH NO PEBBLES,
42.5,-68.27,BROWN MUD  AND GRAVEL;MANY GRANULES;COBBLES,
42.33833,-68.47167,GREY BROWN STICKY MUD- NO GRAVEL,GRAVEL
42.35833,-68.76667,GREY BRN STKY UNIFORM HOMOGENEOUS MUD; NO GRAVEL,GRAVEL
42.175,-68.74167,BROWN SANDY MUD WITH COBBLES AND GRANULES,
42.235,-69.00833,BROWN TO GRAY-BROWN STICKY MUD. MED. BROWN SOFT SURFACE LAYER.,
42.15,-69.23333,SAND  AND  GRAVEL; SOME PEBBLES TO 8 CM.,
41.33333,-71.00333,GREENISH BROWN SILTY SAND.,
41.32,-70.71667,BLACK SILTY SAND (H2S). BROWN SAND AND GRAVEL.,
41.29167,-70.5,FINE TO VERY FINE BROWNISH SAND.,
41.18833,-70.20667,YELLOWISH BROWN SAND.,
41.08333,-70.0,MEDIUM TO FINE QUARTZOSE SHELL SAND.,
40.96167,-70.0,GRAY-WHITE MEDIUM SAND.,
40.5,-68.48333,GREEN SILTY SAND.,
40.32833,-68.51333,MEDIUM GREEN SAND.,
40.18333,-68.49167,STICKY GREENISH-BLUE CLAY. FEW PEBBLES. ONE ANGULAR ROCK (DIABASE).,
40.19167,-68.225,GREEN SILTY SAND AND PEBBLES.,
40.345,-68.25,GREENISH GRAY FINE SAND.,
40.34167,-68.01167,GRAY FINE SAND,SAND
40.70333,-71.51667,GREEN SANDY SILT.,
40.5,-71.51667,GREEN SILT.,
40.34167,-71.53333,GREEN SILT.,
40.16667,-71.525,GREEN SANDY SILT.,
40.03333,-71.53333,GREEN SHELL FRAGMENTS AND MEDIUM SAND.,
39.86667,-71.52667,GREEN SANDY SILT.,
39.905,-71.74167,GREEN SILTY FORAM SAND.,
39.79,-71.75833,GREEN SILTY FORAM SAND.,
39.71667,-71.88667,GREEN SILTY FORAM SAND.,
39.58667,-72.0,GREEN SILTY FORAM SAND.,
39.83333,-72.0,GREEN SILTY FORAM SAND.,
40.0,-71.95333,GREEN SILTY SAND AND SHELLS.,
40.09167,-71.73333,GREEN SILTY SAND AND SHELLS.,
40.25333,-71.76667,GREEN SILT AND SHELL FRAGMENTS,
40.42333,-71.75,GREEN SILTY SAND AND SHELLS.,
41.54833,-70.8,GREENISH BLACK MUD. H2S ODOR.,
41.60833,-70.71333,DARK GREENISH GREY SILT AND MUD. H2S ODOR.,
41.58333,-70.685,5 CM BROWN SAND OVER 10 CM GN GY SILTY SAND OVER 10 CM GY GRAVEL.,
41.825,-69.35833,GREY-BROWN MUD.,
41.83,-69.09167,GREY MUD;MORE COMPACTED WITH DEPTH.,
41.93333,-68.95833,BROWN GREY MUD WITH SAND AND GRAVEL,GRAVEL
41.94667,-69.24,BROWNISH GREY MUD.,
41.93333,-69.45,BROWN MUD.,
41.88333,-69.6,BROWN MUD.,
41.49,-69.785,COARSE BROWN SAND  AND  1 ROUNDED ROCK; 20 CM; 1 ANG ROCK; 20 CM,
41.49,-69.785,COARSE BROWN SAND. ROUNDED PEBBLES TO 6 CM.,
41.34167,-69.73167,COARSE GREY SAND. ROUNDED GRAVEL TO 8 CM.,
41.18667,-69.675,3 L. COARSE TAN SAND. 7 L. SUBANGULAR-ROUND PEBBLES TO 15 CM.,
41.0,-69.72833,MED. TO COARSE LT. BROWN SAND WITH SHELL FRAGMENTS. NO GRAVEL.,
40.67167,-69.255,COARSE BROWN SAND; NO PEBBLES. 0.2 L. SHELLS.,
40.5,-69.25,MEDIUM GREY SAND.,
40.31833,-69.23833,MEDIUM GREY SILTY SAND.,
40.16167,-69.26833,GREY SILTY SAND.,
39.98667,-69.25833,DARK GREEN FINE-GRAINED SILTY SAND.,
40.48667,-68.015,GREEN SILTY SAND. NO PEBBLES.,
40.66667,-68.01167,GREEN SILTY SAND.,
40.67333,-67.74667,BROWN MEDIUM TO COARSE SAND.,
40.50833,-67.75833,GREEN SILTY VERY FINE GRAINED SAND.,
40.35,-67.8,DARK GREEN VERY FINE GRAINED SILTY SAND.,
40.52,-67.26833,GREEN AND BROWN FINE SAND.,
40.65667,-67.25167,BROWN COARSE SAND (1 CM) OVER GREY COARSE SAND; SOME WHOLE SHELLS,
40.65667,-67.00833,GREY-BROWN COARSE SILTY SAND.,
41.01333,-67.27167,LIGHT GREENISH BROWN MEDIUM SAND.,
41.27667,-67.26667,GREENISH-GREY MEDIUM SAND.,
40.99,-67.01333,MEDIUM BROWN SAND.,
41.00833,-66.50333,COARSE BROWN SAND. CHERT PEBBLE.,
41.17,-66.52,LIGHT BROWN MEDIUM-GRAINED SAND.,
41.33167,-66.50667,BROWN MEDIUM SAND.,
41.5,-66.53833,BROWN MEDIUM SAND.,
41.66833,-66.5,COARSE BROWN SAND AND BROKEN SHELLS.,
41.84667,-66.75667,SHELLS 10 PCT. CRS BN SAND 30 PCT. GRAVEL ROUNDED TO 6 CM 60 PCT.,
42.01833,-66.52833,COARSE BROWN SAND AND BROKEN SHELLS; WITH GRAVEL TO 15 CM.,
42.34,-66.04333,DARK GREY-BROWN COARSE SAND AND ROCK FRAGMENTS W/ GRAVEL TO 6 CM.,
42.51667,-66.30833,DROP 1- 2L.GRAVEL. DROP 2- 3L.GRAVEL TO 25 CM; 3L. GN-BRN COARSE SAND,SAND
42.66667,-66.26,FINE TO COARSE BROWN SAND AND SHELLS. NO PEBBLES.,
42.65,-65.75,FINE TO COARSE BROWN SAND AND ROUNDED GRAVEL TO 10 CM. A FEW SHELLS.,
42.66167,-65.47833,GREENISH BROWN MEDIUM TO COARSE SAND WITH GRAVEL TO 20 CM.,
42.49,-65.43333,GREEN-BROWN COARSE SAND AND GRAVEL TO 10 CM.,
42.69667,-65.25833,DROP 1- 3PCS GRV TO 30 CM;50 CC GN-BRN CRS SD. DRP 2-100CC SD;.5L GRV,
42.67833,-65.035,FINE TO MEDIUM BROWN SAND WITH ROUNDED GRAVEL TO 8 CM.,
42.49833,-65.01833,FINE TO COARSE BROWN SAND; GRAVEL TO 8 CM.,
42.66667,-64.75333,MEDIUM BROWN SAND.,
42.675,-64.5,GN-BRN MED SD W/ SM AMT GVL TO 3CM. AND MANY SM SH FRAGMENTS TO 5 CM.,
42.85,-64.53,1-2 L. GN-BRN SAND; GRAVEL TO 6 CM.;SM SH FRAGMENTS;DRP 2-3PEB 5CM,
42.85,-64.25833,DROP 2- 4CC GN-BRN CRS SD. DROP 3- 25CC SAND; A FEW PEBBLES TO 10 CM.,
42.83333,-64.00667,ROUNDED GVL TO 15 CM. GY MED TO COARSE SILTY SHELL SAND.,
42.98667,-64.28,DROP 1- FEW RD RX TO 13 CM. DROP 2- RD GVL TO 22 CM W/ GN SILTY SAND.,
42.97,-64.48833,DROP 1- PEB TO 2 CM. DROP 2- PEB TO 6 CM. DROP 4- SIMILAR TO DROP 1.,
42.98167,-64.75833,3.5L GVL TO 18 CM. 0.5L MEDIUM BROWN SILTY SAND.,
42.82167,-64.755,DROP 1- 0.1L GN-BRN CRS SD; GVL TO 5 CM. DROP 2 AND DROP 3 SIMILAR.,
42.825,-64.99333,4L. GN-BRN COARSE SAND AND GRAVEL TO 10 CM.,
42.83333,-65.55167,BROWN FINE SILTY SAND WITH PEBBLES TO 4 CM.,
42.84333,-65.74667,FINE TO COARSE BROWN SAND; BROKEN SHELLS; PEBBLES TO 3 CM.,
43.01,-65.99333,3L. SILTY COARSE SHELL SAND. 4L. ROUNDED GRAVEL.,
43.0,-66.25667,1/4L. VERY COARSE SAND. 1 3/4 L. SUBANGULAR GRAVEL TO 17 CM.,
43.17,-66.24167,DROP 1- 30CC GN-BRN MED SD; GVL TO 4CM. DROP 2- 3L.SD; MUCH SH;NO GVL,
43.34,-66.21667,MOSTLY SHELL HASH;PEBBLES TO 5CM,
43.475,-66.25,COARSE GREENISH BROWN SAND AND GRAVEL TO 4 CM.,
43.67667,-66.27833,FINE SILTY SAND AND GRAVEL TO 5 CM.   ROCK 25CM,
43.84167,-66.25833,2L.BROWN SILTY SAND. 6L.GRAVEL TO 11 CM.,
43.97,-66.34333,5L.BROWN SILTY SAND. 35L.GRAVEL TO 18 CM.; MOSTLY FLAT SLATES.,
44.14,-66.28333,GREEN FINE SILTY SAND.,
44.14333,-66.48,2L.MED-COARSE SAND. 8L.FINE GRAVEL TO 7 CM.;ANGULAR TO ROUNDED.,
44.33,-66.50833,5L. DARK GREENISH BROWN COARSE SAND AND GRAVEL. 35CM RK W/ BARNACLES.,
44.33,-66.50833,RED MUD. MUD LACKS SAND; IS CLEARLY DIFFERENT FROM REST OF SEDIMENT.,
44.50333,-66.495,BRN CLAY W/ MUCH SD AND GVL TO 20 CM.  NO RED MUD SEEN.,
44.51167,-66.25,BRN CRS CLAYEY SD AND GVL. PEBS; RDD TO 5 CM; ARE TRIASSIC SANDSTONE.,
44.67833,-66.23833,13 L.BRN CRS CLAYEY SAND.  3L. GRAVEL TO 18 CM.,
44.66333,-66.48,STIFF GREY CLAY OVERLAIN BY A FEW CM SOFT BROWN CLAY.,
44.85,-66.77167,GREY STICKY CLAY OVERLAIN BY 2 CM BROWN SANDY CLAY.,
44.66,-66.95,GREENISH BROWN SILTY MUD WITH VERY SMALL AMT OF GRAVEL TO 2 CM.,
44.47167,-67.25333,BROWN SILTY MUD; NO GRAVEL.,
44.325,-66.99167,3L. BRN CLAYEY SILTY SAND.  12L. ROUNDED GRAVEL TO 20 CM.,
44.50333,-66.73833,2L. BRN CRS SILTY SHELL SAND.  4L. GVL TO 11 CM; RDD TO ANGULAR.,
44.35,-66.76333,13L. BRN SILTY SAND.  27L. ROUNDED GRAVEL TO 22 CM.,
44.16667,-66.735,BROWN COARSE SAND.  GRAVEL TO 12 CM.,
44.10833,-67.0,BROWN SILTY MUD WITH GRAVEL TO 1 CM.,
44.17833,-67.26333,BROWN CLAY WITH COARSE SAND AND MUCH GRAVEL TO 15 CM.,
43.96167,-68.50167,BROWN CLAY.,
44.025,-69.00833,GN-GY AND GN-BRN CLAY WITH MUCH COARSE SAND AND GRAVEL TO 18 CM.,
43.77833,-66.54167,GREENISH GREY COARSE SAND WITH MUCH GRAVEL OF ABOUT 1 CM.,
44.48333,-67.49,STICKY BROWN CLAY.,
42.33667,-69.01667,BROWN MUD.,
42.33,-69.25,BROWN SOFT MUD.,
42.30833,-69.5,BROWN MUD.,
42.16667,-69.51667,GREY CLAYEY GRAVELLY SAND;COBBLE 19 CM.,
42.16667,-69.51667,BROWN SANDY CLAY.,
42.16667,-69.71167,SOFT BROWN SANDY CLAY 10 CM THICK,
42.33333,-69.75,SOFT BROWN CLAY.,
42.33333,-69.975,SOFT BROWN CLAY 5 CM THICK.,
42.34167,-70.23333,BRN AND VARICOLORED VERY COARSE SAND AND GRAVEL TO 5 CM.,
42.66167,-70.26,BROWN SANDY CLAY; WITH GRAVEL TO 25 CM.,
42.50333,-70.50667,GREENISH BROWN MUD.,
42.49667,-70.745,GREY SILTY FINE SAND.,
42.33167,-70.73833,GREY ROUNDED SILTY GRAVEL TO  10 CM.,
42.34333,-70.5,GREY CLAY.,
42.16833,-70.50333,5CM SOFT BROWN CLAY OVERLYING STIFF GREY CLAY.,
42.0,-70.49833,GREENISH-BROWN VERY SANDY CLAY WITH GRAVEL TO 6CM.,
42.0,-70.25,BROWNISH-GREEN MUD,MUD
41.82833,-70.24,BROWNISH-GREEN SILTY AND VERY FINE GRAINED SANDY MUD.,
41.83333,-70.46833,BROWN VERY COARSE SAND WITH GRAVEL TO 6 CM; MINOR AMOUNT OF SILT;CLAY,CLAY
41.665,-70.70167,FINE SAND; BROWN AT TOP; BLACK BENEATH.,
42.16667,-70.23833,BROWN COARSE SAND.,
42.16667,-70.00667,GREEN SAND AND GRAVEL.,
41.99333,-69.94167,BROWN COARSE SAND AND GRAVEL.,
41.83,-69.75,GREEN CLAYEY SILT; LITTLE SAND.,
41.68,-69.4,NO SAMPLE.,
41.64167,-69.25833,GREENISH-GREY SANDY MUD WITH GRAVEL TO 5 CM.,
41.64167,-69.25833,FAIRLY HARD GREENISH-GREY CLAY.,
41.19667,-69.25833,COARSE BROWN SAND WITH SHELL DEBRIS.,
41.67667,-68.24667,LIGHT GREY SAND.,
41.51167,-67.99167,LT GREY-BROWN MEDIUM SAND WITH GRAVEL TO 5 CM.,
41.5,-67.25333,COARSE GREY SAND WITH SHELL DEBRIS AND GRAVEL.,
41.505,-67.01,GREY SAND.,
41.67333,-67.26333,COARSE GREYISH BROWN SAND WITH SHELL DEBRIS AND GRAVEL.,
42.89667,-67.00833,GN -GY MUD WITH MUCH GRAVEL TO 5CM.  GRAVEL IN SURFACE LAYER ONLY.,
42.67167,-67.0,GREENISH BROWN MUD WITH GRAVEL TO 2CM.,
42.495,-66.765,SANDY GRAVEL WITH GRAVEL AND CLAY BENEATH.,
43.00333,-66.75,GVL WITH SAND AND CLAY.  AMYGDALOIDAL BASALT;RD SILTSTN;GRANITE PEBS.,
42.99167,-65.76167,GRAVEL TO 4CM.  MINOR AMTS FINE GRAINED SAND AND CLAY.,
43.0,-65.5,CLAY AND COARSE SAND; WITH MUCH GRAVEL TO 7 CM.,
43.01,-65.0,GREEN VERY FINE GRAINED SANDY CLAY.  NO GRAVEL.,
43.16667,-64.5,BROWN SILTY CLAY.,
43.18333,-64.75,BROWN MUD AND GRAVEL; PEBBLES.,
43.17667,-65.0,BROWNISH GREEN CLAY AND SILT. NO SAND OR GRAVEL.,
43.17333,-65.255,MED SANDY MUD; GRAVEL TO 30 CM.,
43.18167,-65.48333,FINE-GRAINED SAND.  SILT; CLAY; AND SHELL FRAGMENTS.,
43.17,-65.73833,SHELL HASH TO 7 CM; WITH GREY SILTY SAND.,
43.16333,-66.0,SANDY GRAVEL.,
43.30833,-65.94167,GREY SAND AND GRAVEL.,
43.30833,-65.94167,BLACK MUD; H2S ODOR.,
43.33333,-65.77833,SANDY GRAVEL AND SHELL DEBRIS.,
43.26667,-65.45333,GREEN MEDIUM SAND WITH MANY SHELL FRAGMENTS.,
43.33,-65.24333,BROWNISH-GREEN MEDIUM SANDY CLAY WITH GRAVEL TO 4 CM.,
43.33667,-65.0,BROWNISH-GREEN CLAY AND SILT. MINOR AMT FINE AND MED SAND.,
43.33667,-64.74333,GRAVEL AND GREY SAND.,
43.5,-65.0,SEVERAL BOULDERS TO 25 CM.  BROWN SAND AND GRAVEL.,
42.66,-64.16667,BROWNISH GREEN SILT.,
42.53,-64.23,GREENISH-GREY CLAYEY MUD.  MINOR AMT OF SILT.,
42.395,-64.23333,GREENISH-BROWN CLAY.  MINOR AMT OF GRAVEL TO 5 CM.,
42.5,-64.5,BUCKET DID NOT CLOSE; SEDIMENT SCRAPINGS ONLY.,
42.41667,-64.70833,GREENISH GRAY MUD.  MINOR AMT SILT AND BROWN MUD.,
42.26667,-64.65,BROWN MUD  AT SURFACE; ADMIXED SAND AND GRAVEL.,
42.26667,-64.65,GREEN MUD  SUBSURFACE; ADMIXED SAND AND GRAVEL.,
42.13333,-64.88333,BROWN MUD.,
42.13333,-64.88333,GREEN MUD.,
41.41167,-71.08667,MEDIUM SAND.,
41.29667,-71.355,BROWN MEDIUM SAND.,
41.10833,-71.44167,BROWN MED GRAINED WELL SORTED SAND AND BROKEN SHELLS.,
41.01333,-71.67,BROWN POORLY SORTED SAND; GRAVEL AND SHELLS.,
40.0,-71.28,GREEN SANDY MUD.,
39.84667,-71.26333,GREENISH-GREY FINE SAND WITH FORAMS.,
39.82667,-71.03333,OLIVE-GREY MUD.,
40.01333,-70.79167,GREEN MEDIUM TO FINE SAND.,
39.83833,-70.76,GREEN SANDY MUD.,
40.00667,-70.50167,GREENISH-BROWN FINE SAND AND SILT.  CINDERS IN BIO SAMPLE.,
39.83333,-70.50167,GREENISH-GREY SANDY SILT.,
40.01833,-70.26,GREEN SANDY FORAMINIFERAL MUD.,
40.01833,-70.26,GREY VERY STICKY NON-SANDY CLAY.,
39.85,-70.27667,GREEN CLAY WITH SMALL AMT OF SAND.,
39.90833,-70.07,GREYISH GREEN WELL SORTED FINE SAND AND SILT.,
39.88333,-69.75333,GREEN SILTY SAND.,
40.67,-71.75833,GRAVELLY MEDIUM GRAINED BROWN SAND.,
39.31333,-71.96667,GREY BROWN SILTY MUD.,
39.31333,-71.96667,INDURATED LUMPS OF MUD.,
39.32,-71.85,GREENISH SILTY CLAY.,
39.18333,-71.81,GREENISH-GREY CLAY WITH BROWNISH COLORATION ON TOP.,
40.975,-71.89333,BROWN MEDIUM TO COARSE SAND.,
40.835,-71.73333,DARK GREENISH-GREY MEDIUM SAND; POSSIBLY GLAUCONITIC.,
41.55833,-70.36,MEDIUM TO COARSE BROWN SAND WITH SHELL FRAGMENTS; GRAVEL TO 6 CM.,
41.61667,-70.12167,BROWN FINE SAND; MOTTLED BLACK.,
41.37667,-70.17833,CLAYEY SILT; DK GRNISH-BRN ON TOP; DK GREY BELOW.,
41.38667,-69.96667,BROWNISH-GREY FINE GRAINED CLEAN SAND.,
41.225,-69.92667,BROWN MEDIUM TO COARSE SAND WITH MANY SHELL FRAGMENTS; SOME GRAVEL.,
41.38333,-70.39667,GRAVEL TO 5 CM; GENERALLY ACIDIC ROCK TYPE; MED TO WELL ROUNDED.,
41.97,-70.60667,BROWNISH-GY FN GRAINED CLEAN SD;W SRT;V DARK GRAINS PROMINENT,
42.17167,-70.70167,VERY FINE GRAINED SAND OR SILT;BROWN;MOTD;BLK;W SRT;FAINT H2S SMELL,
42.33333,-71.002,MUCK;GELATINOUS;BLACK;VERY SMELLY;SLIGHTLY SILTY CLAY,CLAY
42.41333,-70.93333,BROWNISH-GY MD SD;W/MUCH GRV TO 15CM 80% GRV;20% SD GRV SLY ROUNDED,
42.668,-70.69283,LIGHT BROWN-GREY;VERY FINE GRAINED SAND  AND  SILT;WELL SORTED,
42.8105,-70.87,V CRS SD  AND  FN GRV TO 6MM;BRN W/MANY ORN GRNS;ANG;MD-W SRT;WOOD;TWIGS,
43.84833,-69.64,BLACK SILTY CLAY;SMELLY(NOT WHOLLY H2S;QUESTION),
44.34833,-68.31667,CLAY;DARK GRAY;SLIGHTLY SILTY;STRONG H2S SMELL;GELATINOUS,
44.35717,-68.15667,GRAVEL;CLAYEY-SILTY;SANDY;LARGEST PIECE 12CM;GREENISH-GY S/ SOFT PEBS.,
44.46783,-68.21133,GREENISH GRAY SILTY CLAY;W/0 GRAVEL OR SAND,SAND
44.31,-68.52,CL;SLY SLTY;BRN;SLY. MOTD W/ DK GY;1 PIECE GRV;PEGMATITE;7 CM.,
44.47,-68.44583,DK GREENISH-GY CL;V SLY SLTY;(LIGHTER BRN IN SURFACE 1-2 CM);H2S ODOR,
44.18467,-68.51667,GRAVEL;SANDY  AND  CLAYEY;MAXIMUM SIZE ABOUT 4 CM;BROWN,
44.1495,-68.7245,CLAY;V.SLY SLTY;SLY. GELATINOUS AT SURFACE;GREENISH-GY,
44.302,-68.7805,GRAY SILTY CLAY,CLAY
44.16667,-68.99133,GREYISH-BROWN CLAY;VERY SLIGHTLY SILTY,
44.40133,-68.94467,BROWN CLAY;VERY SLIGHTLY SILTY,
44.47783,-68.79533,GREENISH-GRAY SILTY CLAY;VERY SLIGHT H2S SMELL,
44.6,-68.82167,DK.GREENISH-GY;SILTY;CLAYEY;SANDY GRAVEL;SUBROUNDED TO ANGULAR;TO 8CM,
44.64117,-68.83583,V.DK GREENISH-GRAY FN GRND SD.,
44.27417,-68.6345,CLAY;SLIGHTLY SILTY;DK GY MOTD BLACK;EXCEPT BRN IN SOFT SURFACE 1 CM,
43.96667,-69.175,V FN GRND SD W/ CLAY;SLT;GRV TO 6CM.DK GR-GY;MOST GRV.IN SURFACE 5 CM,
43.945,-69.418,DARK GREENISH-GRAY SILTY CLAY;H2S SMELL;MOTTLED BLACK,
43.80667,-69.69833,GREENISH-GRAY SILTY CLAY;MOTTLED BLACK.NO H2S SMELL;THOUGH,
43.94333,-69.808,BROWN MEDIUM SAND WITH GRAVEL,GRAVEL
