,LATITUDE,LONGITUDE,LITHOLOGY,LITHO_GROUP,grid_id
19698,41.60938,-70.88701999999999,SAND,SAND,
19699,41.60941,-70.88849,ROCKY,,
19700,41.60986,-70.88954,ROCKY,,
19701,41.6094,-70.89755,MUD,MUD,
19702,41.60973,-70.89919,MUD,MUD,
19703,41.611309999999996,-70.88375,SAND,SAND,
19704,41.61197,-70.88894,SAND,SAND,
19705,41.61258,-70.89157,SAND,SAND,
19706,41.613040000000005,-70.89059,SAND,SAND,
19707,41.61427,-70.88525,ROCKY,,
19708,41.61631,-70.88541,SAND,SAND,
19709,41.61472,-70.88818,SAND,SAND,
19710,41.61472,-70.88959,SAND,SAND,
19711,41.614470000000004,-70.89138,SAND,SAND,
19712,41.6015,-70.90104000000001,ROCKY,,
19713,41.602709999999995,-70.90228,ROCKY,,
19714,41.601009999999995,-70.91389000000001,ROCKY,,
19715,41.60238,-70.91484,ROCKY,,
19716,41.60387,-70.90029,SAND,SAND,
19717,41.605290000000004,-70.90292,ROCKY,,
19718,41.603629999999995,-70.91609,ROCKY,,
19719,41.60674,-70.90397,ROCKY,,
19720,41.6056,-70.91641,ROCKY,,
19721,41.60893,-70.90104000000001,MUD,MUD,
19722,41.60964,-70.90203000000001,MUD,MUD,
19723,41.60927,-70.90465999999999,ROCKY,,
19724,41.61099,-70.90573,ROCKY,,
19725,41.61509,-70.90314000000001,MUD,MUD,
19726,41.61529,-70.90726,MUD,MUD,
19727,41.615970000000004,-70.91051999999999,ROCKY,,
19728,41.61613,-70.91199,ROCKY,,
19729,41.60265,-70.91823000000001,MUD,MUD,
19730,41.601440000000004,-70.92586999999999,SAND,SAND,
19731,41.6013,-70.92863,ROCKY,,
19732,41.60145,-70.9281,ROCKY,,
19733,41.60235,-70.92817,ROCKY,,
19734,41.602309999999996,-70.92934,SAND,SAND,
19735,41.60325,-70.91691999999999,ROCKY,,
19736,41.60382,-70.92924000000001,ROCKY,,
19737,41.604820000000004,-70.92999,SAND,SAND,
19738,41.60606,-70.91866,MUD,MUD,
19739,41.60634,-70.91766,SAND,SAND,
19740,41.60812,-70.91816,ROCKY,,
19741,41.60586,-70.92225,MUD,MUD,
19742,41.6066,-70.92294,MUD,MUD,
19743,41.60703,-70.92989,SAND,SAND,
19744,41.609429999999996,-70.91865,ROCKY,,
19745,41.6086,-70.92989,ROCKY,,
19746,41.61114,-70.92058,ROCKY,,
19747,41.61118,-70.92271,MUD,MUD,
19748,41.611309999999996,-70.9236,MUD,MUD,
19749,41.61244,-70.92976999999999,SAND,SAND,
19750,41.61314,-70.92992,SAND,SAND,
19751,41.61408,-70.92278,ROCKY,,
19752,41.61416,-70.92681,ROCKY,,
19753,41.61415,-70.92728000000001,SAND,SAND,
19754,41.61755,-70.83755,MUD,MUD,
19755,41.61828,-70.84156999999999,MUD,MUD,
19756,41.62001,-70.84047,MUD,MUD,
19757,41.622009999999996,-70.84328000000001,MUD,MUD,
19758,41.62331,-70.84631,SAND,SAND,
19759,41.62469,-70.84721,SAND,SAND,
19760,41.62233,-70.84891,GRAVEL,GRAVEL,
19761,41.62526,-70.83998000000001,SAND,SAND,
19762,41.625609999999995,-70.84031999999999,ROCKY,,
19763,41.62766,-70.84342,ROCKY,,
19764,41.62515,-70.84496,MUD,MUD,
19765,41.62578,-70.84665,SAND,SAND,
19766,41.62663,-70.84676,SAND,SAND,
19767,41.62659,-70.84929,ROCKY,,
19768,41.62888,-70.84671,SAND,SAND,
19769,41.62975,-70.84682,ROCKY,,
19770,41.62939,-70.84806999999999,SAND,SAND,
19771,41.62093,-70.85073,ROCKY,,
19772,41.6222,-70.85539,ROCKY,,
19773,41.623940000000005,-70.85448000000001,SAND,SAND,
19774,41.62381,-70.8561,ROCKY,,
19775,41.62437,-70.85606999999999,MUD,MUD,
19776,41.62383,-70.85871999999999,MUD,MUD,
19777,41.62379,-70.85921,SAND,SAND,
19778,41.624390000000005,-70.86104,SAND,SAND,
19779,41.62473,-70.86265999999999,MUD,MUD,
19780,41.62622,-70.85304000000001,ROCKY,,
19781,41.625009999999996,-70.85788000000001,MUD,MUD,
19782,41.6262,-70.85566999999999,SAND,SAND,
19783,41.62573,-70.85839,ROCKY,,
19784,41.626000000000005,-70.85884,MUD,MUD,
19785,41.62745,-70.8596,ROCKY,,
19786,41.627320000000005,-70.86048000000001,MUD,MUD,
19787,41.62753,-70.85855,ROCKY,,
19788,41.6255,-70.86209000000001,MUD,MUD,
19789,41.62573,-70.86237,ROCKY,,
19790,41.62619,-70.8614,SAND,SAND,
19791,41.626540000000006,-70.86211,MUD,MUD,
19792,41.62699,-70.86372,ROCKY,,
19793,41.62774,-70.86303000000001,SAND,SAND,
19794,41.62851,-70.85261,ROCKY,,
19795,41.628859999999996,-70.85818,SAND,SAND,
19796,41.62892,-70.85772,ROCKY,,
19797,41.62802,-70.85918000000001,ROCKY,,
19798,41.6278,-70.85953,MUD,MUD,
19799,41.62838,-70.85889,ROCKY,,
19800,41.628809999999994,-70.85873000000001,ROCKY,,
19801,41.6299,-70.86046,MUD,MUD,
19802,41.6281,-70.86171999999999,MUD,MUD,
19803,41.629490000000004,-70.86111,MUD,MUD,
19804,41.62976,-70.86169,MUD,MUD,
19805,41.63085,-70.85854,MUD,MUD,
19806,41.63155,-70.85927,ROCKY,,
19807,41.6315,-70.85986,MUD,MUD,
19808,41.63252,-70.8605,MUD,MUD,
19809,41.63305,-70.86095999999999,SAND,SAND,
19810,41.63255,-70.86166,MUD,MUD,
19811,41.6326,-70.86211,SAND,SAND,
19812,41.63227,-70.86594000000001,SAND,SAND,
19813,41.61809,-70.87002,ROCKY,,
19814,41.62189,-70.86993000000001,ROCKY,,
19815,41.621809999999996,-70.87048,SAND,SAND,
19816,41.62144,-70.88207,MUD,MUD,
19817,41.623709999999996,-70.87142,ROCKY,,
19818,41.62464,-70.87218,SAND,SAND,
19819,41.6248,-70.8707,ROCKY,,
19820,41.62254,-70.88181,SAND,SAND,
19821,41.62295,-70.88214,MUD,MUD,
19822,41.62447,-70.88197,SAND,SAND,
19823,41.62644,-70.8746,SAND,SAND,
19824,41.62705,-70.87373000000001,ROCKY,,
19825,41.62702,-70.87465999999999,ROCKY,,
19826,41.62619,-70.88234,MUD,MUD,
19827,41.62827,-70.8794,SAND,SAND,
19828,41.62935,-70.8823,SAND,SAND,
19829,41.63324,-70.86699,ROCKY,,
19830,41.61671,-70.88586,ROCKY,,
19831,41.61809,-70.88573000000001,SAND,SAND,
19832,41.618840000000006,-70.88577,ROCKY,,
19833,41.6194,-70.88423,SAND,SAND,
19834,41.619240000000005,-70.88605,SAND,SAND,
19835,41.61741,-70.8862,SAND,SAND,
19836,41.61764,-70.88956,SAND,SAND,
19837,41.61872,-70.89260999999999,SAND,SAND,
19838,41.61934,-70.89894,SAND,SAND,
19839,41.62075,-70.88548,SAND,SAND,
19840,41.6196,-70.88662,ROCKY,,
19841,41.61945,-70.88658000000001,SAND,SAND,
19842,41.61951,-70.88849,ROCKY,,
19843,41.62137,-70.88774000000001,SAND,SAND,
19844,41.62089,-70.89033,SAND,SAND,
19845,41.622009999999996,-70.89116999999999,SAND,SAND,
19846,41.62148,-70.89403,ROCKY,,
19847,41.62324,-70.88888,SAND,SAND,
19848,41.622820000000004,-70.88972,SAND,SAND,
19849,41.62262,-70.89192,ROCKY,,
19850,41.62325,-70.89424,ROCKY,,
19851,41.62359,-70.89424,SAND,SAND,
19852,41.62426,-70.89345,ROCKY,,
19853,41.62296,-70.89589000000001,ROCKY,,
19854,41.62298,-70.89588,ROCKY,,
19855,41.62352,-70.89764,SAND,SAND,
19856,41.62505,-70.88358000000001,SAND,SAND,
19857,41.62744,-70.88355,MUD,MUD,
19858,41.6264,-70.88880999999999,SAND,SAND,
19859,41.62628,-70.89219,ROCKY,,
19860,41.627990000000004,-70.88405999999999,SAND,SAND,
19861,41.63038,-70.88497,SAND,SAND,
19862,41.62812,-70.88776999999999,SAND,SAND,
19863,41.63028,-70.88689000000001,SAND,SAND,
19864,41.62792,-70.8907,ROCKY,,
19865,41.62879,-70.88977,ROCKY,,
19866,41.629540000000006,-70.89010999999999,ROCKY,,
19867,41.63017,-70.88967,ROCKY,,
19868,41.631479999999996,-70.88731999999999,SAND,SAND,
19869,41.61773,-70.90188,MUD,MUD,
19870,41.61758,-70.90208,MUD,MUD,
19871,41.61847,-70.90239,MUD,MUD,
19872,41.61885,-70.90217,MUD,MUD,
19873,41.61792,-70.91348,ROCKY,,
19874,41.6218,-70.90038,SAND,SAND,
19875,41.61988,-70.90496999999999,MUD,MUD,
19876,41.620779999999996,-70.90435,MUD,MUD,
19877,41.62117,-70.90434,MUD,MUD,
19878,41.621629999999996,-70.90378,MUD,MUD,
19879,41.62082,-70.90781,ROCKY,,
19880,41.61984,-70.90956,SAND,SAND,
19881,41.62017,-70.91064,SAND,SAND,
19882,41.62128,-70.91055,PEBBLES,,
19883,41.62182,-70.90941,ROCKY,,
19884,41.6222,-70.90944,ROCKY,,
19885,41.62211,-70.91108,ROCKY,,
19886,41.62194,-70.91324,ROCKY,,
19887,41.62265,-70.90224,SAND,SAND,
19888,41.62328,-70.90148,SAND,SAND,
19889,41.6236,-70.9012,ROCKY,,
19890,41.62223,-70.9034,ROCKY,,
19891,41.6236,-70.90462,ROCKY,,
19892,41.62362,-70.9038,SAND,SAND,
19893,41.62443,-70.90321,SAND,SAND,
19894,41.62421,-70.90409,ROCKY,,
19895,41.62279,-70.91066,ROCKY,,
19896,41.62386,-70.90945,ROCKY,,
19897,41.62425,-70.90878000000001,MUD,MUD,
19898,41.62464,-70.90944,ROCKY,,
19899,41.6223,-70.91322,SAND,SAND,
19900,41.62252,-70.9113,ROCKY,,
19901,41.62652,-70.90329,ROCKY,,
19902,41.62508,-70.90626,MUD,MUD,
19903,41.62689,-70.90826,MUD,MUD,
19904,41.627179999999996,-70.90984,ROCKY,,
19905,41.62703,-70.91042,ROCKY,,
19906,41.62597,-70.91115,SAND,SAND,
19907,41.6254,-70.91659,SAND,SAND,
19908,41.62775,-70.91483000000001,MUD,MUD,
19909,41.62856,-70.91292,GRAVEL,GRAVEL,
19910,41.629020000000004,-70.91401,GRAVEL,GRAVEL,
19911,41.63102,-70.91707,MUD,MUD,
19912,41.63163,-70.91925,GRAVEL,GRAVEL,
19913,41.631859999999996,-70.91812,MUD,MUD,
19914,41.633990000000004,-70.86104,MUD,MUD,
19915,41.63402,-70.86232,ROCKY,,
19916,41.636340000000004,-70.86649,ROCKY,,
19917,41.63705,-70.86649,ROCKY,,
19918,41.63361,-70.86679000000001,MUD,MUD,
19919,41.63845,-70.91656,MUD,MUD,
19920,41.64165,-70.91441,GRAVEL,GRAVEL,
19921,41.643359999999994,-70.90946,ROCKY,,
19922,41.64725,-70.91404,ROCKY,,
19923,41.63404,-70.91709,ROCKY,,
19924,41.63645,-70.91729000000001,ROCKY,,
19925,41.63819,-70.91705,MUD,MUD,
19926,41.64725,-70.91824,GRAVEL,GRAVEL,
19927,41.6537,-70.91953000000001,MUD,MUD,
19928,41.66277,-70.91868000000001,ROCKY,,
19929,41.66802,-70.00161999999999,SAND,SAND,
19930,41.66799,-70.00231,FINE,,
19931,41.67099,-70.01134,SAND,SAND,
19932,41.67094,-70.01196999999999,FINE,,
19933,41.66832,-70.02325,SAND,SAND,
19934,41.66831,-70.02396,FINE,,
19935,41.6799,-70.16463,GRAVEL,GRAVEL,
19936,41.680279999999996,-70.1642,GRAVEL,GRAVEL,
19937,41.68201,-70.16049,GRAVEL,GRAVEL,160.0
19938,41.68258,-70.16118,GRAVEL,GRAVEL,160.0
19939,41.76585,-70.11633,SAND,SAND,180.0
19940,41.763740000000006,-70.12756,SAND,SAND,180.0
19941,41.76327,-70.13265,SAND,SAND,180.0
19942,41.76619,-70.11755,SAND,SAND,180.0
19943,41.76643,-70.12271,SAND,SAND,180.0
19944,41.763999999999996,-70.12907,SAND,SAND,180.0
19945,41.765,-70.12953,SAND,SAND,180.0
19946,41.761,-70.14839,SAND,SAND,180.0
19947,41.7621,-70.14841,SAND,SAND,180.0
19948,41.76399,-70.14275,SAND,SAND,180.0
19949,41.76596,-70.14402,SAND,SAND,180.0
19950,41.75553,-70.1552,ROCKY,,180.0
19951,41.75739,-70.1552,ROCKY,,180.0
19952,41.757490000000004,-70.15572,SAND,SAND,180.0
19953,41.75827,-70.15788,ROCKY,,180.0
19954,41.75779,-70.15899999999999,ROCKY,,180.0
19955,41.75808,-70.16055,ROCKY,,180.0
19956,41.75655,-70.16279,ROCKY,,180.0
19957,41.75805,-70.16458,ROCKY,,160.0
19958,41.75835,-70.15706999999999,SAND,SAND,180.0
19959,41.75907,-70.15573,ROCKY,,180.0
19960,41.761109999999995,-70.15585,SAND,SAND,180.0
19961,41.758829999999996,-70.16156,ROCKY,,180.0
19962,41.76481,-70.15478,SAND,SAND,180.0
19963,41.777440000000006,-70.0591,SAND,SAND,200.0
19964,41.776709999999994,-70.06549,SAND,SAND,200.0
19965,41.78008,-70.05358000000001,SAND,SAND,200.0
19966,41.77925,-70.06612,SAND,SAND,200.0
19967,41.780840000000005,-70.0531,SAND,SAND,200.0
19968,41.783,-70.05337,SAND,SAND,199.0
19969,41.77383,-70.08067,SAND,SAND,180.0
19970,41.77639,-70.07561,SAND,SAND,200.0
19971,41.77728,-70.07911999999999,SAND,SAND,180.0
19972,41.77973,-70.06804,SAND,SAND,200.0
19973,41.781279999999995,-70.06756,SAND,SAND,199.0
19974,41.77146,-70.09538,SAND,SAND,180.0
19975,41.77489,-70.08411,SAND,SAND,180.0
19976,41.7749,-70.09304,SAND,SAND,180.0
19977,41.7725,-70.09656,SAND,SAND,180.0
19978,41.77483,-70.09893000000001,SAND,SAND,180.0
19979,41.776740000000004,-70.08839,SAND,SAND,180.0
19980,41.77742,-70.09359,SAND,SAND,180.0
19981,41.78256,-70.08729,SAND,SAND,180.0
19982,41.767959999999995,-70.10233000000001,SAND,SAND,180.0
19983,41.76936,-70.11237,SAND,SAND,180.0
19984,41.76846,-70.11547,SAND,SAND,180.0
19985,41.77162,-70.11102,SAND,SAND,180.0
19986,41.772040000000004,-70.11310999999999,SAND,SAND,180.0
19987,41.7757,-70.11131999999999,SAND,SAND,180.0
19988,41.77742,-70.11521,SAND,SAND,180.0
19989,41.78018,-70.11328,SAND,SAND,180.0
19990,41.782920000000004,-70.11407,SAND,SAND,180.0
19991,41.76831,-70.11954,SAND,SAND,180.0
19992,41.76866,-70.12132,SAND,SAND,180.0
19993,41.76825,-70.12541,SAND,SAND,180.0
19994,41.76761,-70.13032,SAND,SAND,180.0
19995,41.769659999999995,-70.12347,SAND,SAND,180.0
19996,41.77238,-70.11993000000001,SAND,SAND,180.0
19997,41.773790000000005,-70.12021,SAND,SAND,180.0
19998,41.77397,-70.12669,SAND,SAND,180.0
19999,41.772909999999996,-70.1306,SAND,SAND,180.0
20000,41.77628,-70.12803000000001,SAND,SAND,180.0
20001,41.77505,-70.13122,SAND,SAND,180.0
20002,41.779090000000004,-70.13155,SAND,SAND,180.0
20003,41.76997,-70.14565999999999,SAND,SAND,180.0
20004,41.77319,-70.14725,SAND,SAND,180.0
20005,41.77562,-70.14331,SAND,SAND,180.0
20006,41.77863,-70.14119000000001,SAND,SAND,180.0
20007,41.7803,-70.14156,SAND,SAND,180.0
20008,41.78022,-70.14716999999999,SAND,SAND,180.0
20009,41.782540000000004,-70.13391999999999,SAND,SAND,180.0
20010,41.76704,-70.16399,SAND,SAND,160.0
20011,41.77042,-70.15144000000001,SAND,SAND,180.0
20012,41.77212,-70.16454,SAND,SAND,160.0
20013,41.77231,-70.15836,SAND,SAND,180.0
20014,41.779270000000004,-70.15080999999999,SAND,SAND,180.0
20015,41.782959999999996,-70.15101999999999,SAND,SAND,180.0
20016,41.78872,-70.03265,SAND,SAND,199.0
20017,41.79186,-70.02556,SAND,SAND,199.0
20018,41.79247,-70.03041999999999,SAND,SAND,199.0
20019,41.799820000000004,-70.01857,SAND,SAND,199.0
20020,41.79835,-70.02637,SAND,SAND,199.0
20021,41.798559999999995,-70.02979,SAND,SAND,199.0
20022,41.79811,-70.03231,SAND,SAND,199.0
20023,41.78378,-70.04476,SAND,SAND,199.0
20024,41.784079999999996,-70.04916999999999,SAND,SAND,199.0
20025,41.78772,-70.03931,SAND,SAND,199.0
20026,41.79441,-70.03442,SAND,SAND,199.0
20027,41.7926,-70.04842,SAND,SAND,199.0
20028,41.798629999999996,-70.04644,SAND,SAND,199.0
20029,41.7851,-70.05155,SAND,SAND,199.0
20030,41.78672,-70.05447,SAND,SAND,199.0
20031,41.796240000000004,-70.06544,SAND,SAND,199.0
20032,41.79906,-70.05324,SAND,SAND,199.0
20033,41.7984,-70.06161,SAND,SAND,199.0
20034,41.7921,-70.06721999999999,SAND,SAND,199.0
20035,41.79367,-70.07354000000001,SAND,SAND,199.0
20036,41.79612,-70.07455,SAND,SAND,199.0
20037,41.79781,-70.08221999999999,SAND,SAND,180.0
20038,41.785709999999995,-70.08846,SAND,SAND,180.0
20039,41.78796,-70.09019,SAND,SAND,180.0
20040,41.79056,-70.0865,SAND,SAND,180.0
20041,41.79695,-70.09335,SAND,SAND,180.0
20042,41.787929999999996,-70.10318000000001,SAND,SAND,180.0
20043,41.79068,-70.11543,SAND,SAND,180.0
20044,41.792809999999996,-70.11174,SAND,SAND,180.0
20045,41.79432,-70.11532,SAND,SAND,180.0
20046,41.79459,-70.10856,SAND,SAND,180.0
20047,41.79694,-70.11496,SAND,SAND,180.0
20048,41.797959999999996,-70.10228000000001,SAND,SAND,180.0
20049,41.79728,-70.10574,SAND,SAND,180.0
20050,41.79808,-70.10574,SAND,SAND,180.0
20051,41.78725,-70.1188,SAND,SAND,180.0
20052,41.78865,-70.1299,SAND,SAND,180.0
20053,41.792840000000005,-70.12137,SAND,SAND,180.0
20054,41.79600000000001,-70.12154,SAND,SAND,180.0
20055,41.797959999999996,-70.11872,SAND,SAND,180.0
20056,41.798359999999995,-70.1247,SAND,SAND,180.0
20057,41.7839,-70.14251,SAND,SAND,180.0
20058,41.78475,-70.14787,SAND,SAND,180.0
20059,41.79012,-70.14017,SAND,SAND,180.0
20060,41.79072,-70.14787,ROCKY,,180.0
20061,41.79235,-70.13585,SAND,SAND,180.0
20062,41.79365,-70.14295,ROCKY,,180.0
20063,41.78703,-70.15598,SAND,SAND,180.0
20064,41.78978,-70.15095,SAND,SAND,180.0
20065,41.792759999999994,-70.15051,SAND,SAND,180.0
20066,41.793,-70.15681,SAND,SAND,180.0
20067,41.79377,-70.16004000000001,SAND,SAND,180.0
20068,41.7917,-70.16252,MUD,MUD,180.0
20069,41.79547,-70.16455,SAND,SAND,159.0
20070,41.79947,-70.15881,SAND,SAND,180.0
20071,41.80449,-70.0127,SAND,SAND,199.0
20072,41.80089,-70.02531,SAND,SAND,199.0
20073,41.807520000000004,-70.01691,SAND,SAND,199.0
20074,41.80767,-70.01979,SAND,SAND,199.0
20075,41.80668,-70.02433,SAND,SAND,199.0
20076,41.80938,-70.02461,SAND,SAND,199.0
20077,41.81608,-70.02289,SAND,SAND,199.0
20078,41.81488,-70.02831,SAND,SAND,199.0
20079,41.80553,-70.04681,SAND,SAND,199.0
20080,41.81041,-70.036,SAND,SAND,199.0
20081,41.80907,-70.03912,SAND,SAND,199.0
20082,41.80982,-70.04424,SAND,SAND,199.0
20083,41.81297,-70.03809,SAND,SAND,199.0
20084,41.8018,-70.05894,SAND,SAND,199.0
20085,41.80573,-70.05213,SAND,SAND,199.0
20086,41.80771,-70.05886,SAND,SAND,199.0
20087,41.81355,-70.0508,SAND,SAND,199.0
20088,41.81126,-70.05495,SAND,SAND,199.0
20089,41.815290000000005,-70.06111999999999,SAND,SAND,199.0
20090,41.800290000000004,-70.07025,SAND,SAND,199.0
20091,41.803000000000004,-70.0827,SAND,SAND,180.0
20092,41.80726,-70.07826999999999,SAND,SAND,180.0
20093,41.807190000000006,-70.08298,SAND,SAND,180.0
20094,41.80993,-70.06981999999999,SAND,SAND,199.0
20095,41.80936,-70.08192,MUD,MUD,180.0
20096,41.81193,-70.08046999999999,SAND,SAND,180.0
20097,41.8042,-70.09504,SAND,SAND,180.0
20098,41.80542,-70.09798,SAND,SAND,180.0
20099,41.80774,-70.09005,SAND,SAND,180.0
20100,41.8107,-70.09136,SAND,SAND,180.0
20101,41.81536,-70.08561999999999,SAND,SAND,180.0
20102,41.81507,-70.09685,SAND,SAND,180.0
20103,41.81511,-70.0996,SAND,SAND,180.0
20104,41.80297,-70.11265999999999,SAND,SAND,180.0
20105,41.806909999999995,-70.11259,SAND,SAND,180.0
20106,41.808659999999996,-70.1041,SAND,SAND,180.0
20107,41.810140000000004,-70.10847,SAND,SAND,180.0
20108,41.81456,-70.11308000000001,SAND,SAND,180.0
20109,41.800670000000004,-70.12931999999999,SAND,SAND,180.0
20110,41.80505,-70.13239,SAND,SAND,180.0
20111,41.80968,-70.1321,SAND,SAND,180.0
20112,41.81242,-70.13306,MUD,MUD,180.0
20113,41.8153,-70.12059,SAND,SAND,180.0
20114,41.81568,-70.13198,MUD,MUD,180.0
20115,41.80167,-70.13594,SAND,SAND,180.0
20116,41.80239,-70.14957,MUD,MUD,180.0
20117,41.803670000000004,-70.14108,MUD,MUD,180.0
20118,41.80789,-70.13729000000001,SAND,SAND,180.0
20119,41.80563,-70.14334000000001,SAND,SAND,180.0
20120,41.812,-70.13699,SAND,SAND,180.0
20121,41.8138,-70.14856999999999,SAND,SAND,180.0
20122,41.80464,-70.15433,ROCKY,,180.0
20123,41.80308,-70.16221,MUD,MUD,180.0
20124,41.80808,-70.15474,SAND,SAND,180.0
20125,41.80588,-70.16583,SAND,SAND,159.0
20126,41.81071,-70.16119,ROCKY,,180.0
20127,41.81135,-70.15517,MUD,MUD,180.0
20128,41.8137,-70.15316,SAND,SAND,180.0
20129,41.82093,-70.01218,SAND,SAND,199.0
20130,41.82912,-70.01449000000001,SAND,SAND,199.0
20131,41.81774,-70.03041999999999,SAND,SAND,199.0
20132,41.82246,-70.02595,SAND,SAND,199.0
20133,41.8226,-70.0308,SAND,SAND,199.0
20134,41.8329,-70.03231,SAND,SAND,199.0
20135,41.817009999999996,-70.04711,SAND,SAND,199.0
20136,41.819759999999995,-70.03413,SAND,SAND,199.0
20137,41.8195,-70.04227,SAND,SAND,199.0
20138,41.82196,-70.04474,SAND,SAND,199.0
20139,41.82508,-70.04456,SAND,SAND,199.0
20140,41.82546,-70.04884,SAND,SAND,199.0
20141,41.82914,-70.03851,SAND,SAND,199.0
20142,41.832409999999996,-70.03626,SAND,SAND,199.0
20143,41.8312,-70.04997,SAND,SAND,199.0
20144,41.81734,-70.05099,SAND,SAND,199.0
20145,41.818529999999996,-70.06339,SAND,SAND,199.0
20146,41.8196,-70.05251,SAND,SAND,199.0
20147,41.82184,-70.05454,SAND,SAND,199.0
20148,41.820440000000005,-70.05884,SAND,SAND,199.0
20149,41.824690000000004,-70.05651,SAND,SAND,199.0
20150,41.82609,-70.05048000000001,SAND,SAND,199.0
20151,41.82705,-70.05536,SAND,SAND,199.0
20152,41.82776,-70.06393,SAND,SAND,199.0
20153,41.828559999999996,-70.05473,SAND,SAND,199.0
20154,41.832159999999995,-70.05105,SAND,SAND,199.0
20155,41.817040000000006,-70.0751,SAND,SAND,199.0
20156,41.81745,-70.08073,SAND,SAND,180.0
20157,41.823409999999996,-70.07214,SAND,SAND,199.0
20158,41.82655,-70.08234,SAND,SAND,180.0
20159,41.82802,-70.06866,SAND,SAND,199.0
20160,41.83242,-70.08206,SAND,SAND,179.0
20161,41.81858,-70.08459,SAND,SAND,180.0
20162,41.81987,-70.09121999999999,SAND,SAND,180.0
20163,41.82098,-70.09578,SAND,SAND,180.0
20164,41.82888,-70.08492,SAND,SAND,180.0
20165,41.83272,-70.08861999999999,SAND,SAND,179.0
20166,41.83265,-70.09504,SAND,SAND,179.0
20167,41.8209,-70.10564000000001,SAND,SAND,180.0
20168,41.82397,-70.11381999999999,SAND,SAND,180.0
20169,41.82565,-70.1045,SAND,SAND,180.0
20170,41.82821,-70.10175,SAND,SAND,180.0
20171,41.82832,-70.10475,SAND,SAND,180.0
20172,41.83197,-70.11106,SAND,SAND,179.0
20173,41.8321,-70.11465,MUD,MUD,179.0
20174,41.83296,-70.11469,SAND,SAND,179.0
20175,41.817009999999996,-70.12123000000001,SAND,SAND,180.0
20176,41.821670000000005,-70.1232,SAND,SAND,180.0
20177,41.8267,-70.12834000000001,SAND,SAND,180.0
20178,41.82581,-70.13306,SAND,SAND,180.0
20179,41.82736,-70.13133,SAND,SAND,180.0
20180,41.82784,-70.11843,SAND,SAND,180.0
20181,41.829409999999996,-70.12337,SAND,SAND,180.0
20182,41.832190000000004,-70.13105,SAND,SAND,179.0
20183,41.82113,-70.14188,MUD,MUD,180.0
20184,41.82481,-70.13566,SAND,SAND,180.0
20185,41.82287,-70.14061,SAND,SAND,180.0
20186,41.825990000000004,-70.14346,MUD,MUD,180.0
20187,41.83076,-70.14333,SAND,SAND,180.0
20188,41.81882,-70.15132,SAND,SAND,180.0
20189,41.81694,-70.15785,SAND,SAND,180.0
20190,41.81862,-70.16006,SAND,SAND,180.0
20191,41.819790000000005,-70.15656,SAND,SAND,180.0
20192,41.827290000000005,-70.15841,SAND,SAND,180.0
20193,41.66888,-70.18143,GRAVEL,GRAVEL,
20194,41.67037,-70.17497,GRAVEL,GRAVEL,
20195,41.6712,-70.17714000000001,GRAVEL,GRAVEL,
20196,41.670359999999995,-70.18056,GRAVEL,GRAVEL,
20197,41.673190000000005,-70.16702,GRAVEL,GRAVEL,
20198,41.67858,-70.16676,GRAVEL,GRAVEL,
20199,41.67857,-70.1694,GRAVEL,GRAVEL,
20200,41.744659999999996,-70.21627,SAND,SAND,160.0
20201,41.74612,-70.21484,SAND,SAND,160.0
20202,41.74968,-70.20264,ROCKY,,160.0
20203,41.74913,-70.20425,SAND,SAND,160.0
20204,41.74827,-70.20976,SAND,SAND,160.0
20205,41.74981,-70.2117,ROCKY,,160.0
20206,41.748740000000005,-70.21600000000001,SAND,SAND,160.0
20207,41.74928,-70.21503,SAND,SAND,160.0
20208,41.745290000000004,-70.21913,SAND,SAND,160.0
20209,41.74577,-70.22046,SAND,SAND,160.0
20210,41.74906,-70.21706,SAND,SAND,160.0
20211,41.749340000000004,-70.21935,ROCKY,,160.0
20212,41.749340000000004,-70.2394,SAND,SAND,160.0
20213,41.74953,-70.25917,SAND,SAND,140.0
20214,41.73765,-70.28269,SAND,SAND,140.0
20215,41.73832,-70.28094,SAND,SAND,140.0
20216,41.739509999999996,-70.28050999999999,SAND,SAND,140.0
20217,41.73982,-70.28206999999999,SAND,SAND,140.0
20218,41.74088,-70.28068,SAND,SAND,140.0
20219,41.742129999999996,-70.28194,SAND,SAND,140.0
20220,41.74599,-70.28017,SAND,SAND,140.0
20221,41.749629999999996,-70.27444,SAND,SAND,140.0
20222,41.7347,-70.2875,SAND,SAND,140.0
20223,41.73401,-70.2916,SAND,SAND,140.0
20224,41.734770000000005,-70.29111,SAND,SAND,140.0
20225,41.735440000000004,-70.29097,SAND,SAND,140.0
20226,41.73598,-70.29212,SAND,SAND,140.0
20227,41.73618,-70.28605999999999,SAND,SAND,140.0
20228,41.73704,-70.2842,SAND,SAND,140.0
20229,41.736309999999996,-70.28835,SAND,SAND,140.0
20230,41.73805,-70.28633,SAND,SAND,140.0
20231,41.737390000000005,-70.28938000000001,SAND,SAND,140.0
20232,41.73786,-70.29333000000001,SAND,SAND,140.0
20233,41.74087,-70.29066999999999,SAND,SAND,140.0
20234,41.739,-70.29401999999999,SAND,SAND,140.0
20235,41.739670000000004,-70.29393,SAND,SAND,140.0
20236,41.74023,-70.2991,SAND,SAND,140.0
