"","grid_id","month","number_of_fish","average_fish_length","percent_male","percent_spawning","averge_tow_weight","percent_Resting_maturity_fish","percent_Ripe_maturity_fish","percent_Ripe...Running_maturity_fish","percent_Spent_maturity_fish","X","air_temperatures_deg_f","atmospheric_pressure_mb","visibility_m","wave_height_m","wave_period_s","wind_direction_degrees","wind_gust_m.s","wind_speed_m.s","sediement_NA_flag","temp"
"245",147,5,2,1285.5,0.5,0,5,1,0,0,0,1060,46.9930205457368,1015.64812925028,2528.4158221105,1.34857636709584,7.41799049548204,185.544801072776,6.43771471484251,5.41263774590377,0,NA
"246",148,4,4,374.5,0.25,0,12.49,1,0,0,0,1071,40.1944624597847,1014.77901115504,2700.83906259262,1.92159696127424,7.88432753628473,198.728766397993,8.2363706212573,6.79031484912014,0,NA
"247",148,7,9,1034,0.333333333333333,0,16.6022222222222,1,0,0,0,1074,62.1274443570756,1014.30015277216,2367.93933781655,1.1173275236616,7.3491810324204,194.858553365805,5.4695906270063,4.61699688983137,0,NA
"248",149,1,13,204.461538461538,0.538461538461538,0,19.88,0.846153846153846,0,0,0.153846153846154,1080,36.9222565635065,1013.55650740164,2653.38511328165,2.78926243585924,8.20347608504217,212.222186170699,11.6629159790002,9.32122280272967,0,NA
"249",149,5,42,315.738095238095,0.428571428571429,0,67.2714285714285,0.952380952380952,0,0,0.0476190476190476,1084,46.9930251705842,1015.64813118727,2528.41670847486,1.34857591396518,7.41798937999225,185.544800436139,6.43771512949291,5.41263805178397,0,NA
"250",149,6,5,446.2,0.2,0,27.38,1,0,0,0,1085,54.4687541541083,1013.72891997625,2591.32714386662,1.19428190382998,7.26827186778835,200.165190812228,6.01289259480216,5.08164237475041,0,NA
"251",149,7,10,425.8,0.6,0,53.32,0.8,0,0,0.2,1086,62.1274449532491,1014.30015223426,2367.93957026229,1.11732731563799,7.34918052491779,194.858555915956,5.46959088518331,4.61699712832408,0,NA
"252",150,1,1,376,0,0,3.56,1,0,0,0,1092,36.9222524436401,1013.55650843265,2653.38508291536,2.78926187702787,8.2034751491288,212.222190899312,11.6629166118915,9.32122325730772,0,NA
"253",150,4,13,577.538461538462,0.461538461538462,0,9.59923076923077,1,0,0,0,1095,40.1944639353035,1014.77901060019,2700.8396917232,1.92159635416126,7.88432616735808,198.728779021798,8.23637132514997,6.79031535853114,0,NA
"254",150,6,34,1572.29411764706,0.264705882352941,0.0294117647058824,160,0.882352941176471,0,0.0294117647058824,0.0882352941176471,1097,54.4687557458423,1013.72891967483,2591.32739811574,1.19428170521817,7.26827130328937,200.16519816093,6.01289287649637,5.08164258953503,0,NA
"255",150,10,6,317.666666666667,0.333333333333333,0,24.68,1,0,0,0,1101,56.3740382856318,1015.81592180206,2718.91869250862,1.89699513733884,7.52325191143396,196.669304567385,9.02108015612009,7.39558991115639,0,NA
"256",151,7,22,298.181818181818,0.545454545454545,0,65.4,1,0,0,0,1110,62.127446142064,1014.30015116163,2367.94003377671,1.11732690082315,7.34917951291915,194.858561001151,5.46959140000783,4.6169976038966,0,NA
"257",151,10,19,307.210526315789,0.526315789473684,0,47.45,1,0,0,0,1113,56.374036263377,1015.81592281044,2718.91864319025,1.89699476190593,7.52325108598857,196.669302524716,9.02108016042169,7.39558996925499,0,NA
"258",151,11,7,369.714285714286,0.571428571428571,0,46.08,1,0,0,0,1114,48.1989680300551,1015.56843060383,2797.82278816038,2.08377386633643,7.44527399865995,210.743110268032,9.87884190743785,7.97266219748691,0,NA
"259",151,12,11,269.909090909091,0.363636363636364,0,24.09,0.909090909090909,0,0,0.0909090909090909,1115,41.9065033886141,1016.20872629147,2759.29408917506,2.23186071826532,7.55491821259995,215.399870574811,10.5360542333799,8.43509680039554,0,NA
"260",152,11,1,432,0,0,6.61,1,0,0,0,1126,48.1989654690832,1015.56843127493,2797.82279841843,2.08377344955042,7.44527313141477,210.74311407365,9.87884207215706,7.97266232175237,0,NA
"261",153,5,55,1108.4,0.472727272727273,0.0181818181818182,84.0916363636364,0.872727272727273,0.0181818181818182,0,0.109090909090909,1132,46.9930343655396,1015.64813503832,2528.41847071258,1.3485750130671,7.41798716221559,185.5447991704,6.43771595388593,5.41263865992397,0,NA
"262",153,6,7,1062,0.428571428571429,0,11,0.857142857142857,0,0,0.142857142857143,1133,54.4687605021533,1013.72891877415,2591.32815784559,1.19428111173993,7.2682696164921,200.165220119821,6.01289371823577,5.08164323133978,0,NA
"263",153,10,59,278.661016949153,0.457627118644068,0,762.650000000001,1,0,0,0,1137,56.3740322308897,1015.81592482119,2718.9185448467,1.89699401327208,7.52324944000514,196.669298451522,9.02108016899932,7.39559008510679,0,NA
"264",154,4,7,248.857142857143,0.428571428571429,0,15.45,1,0,0,0,1143,40.1944668688465,1014.77900949706,2700.84094252496,1.92159514713366,7.88432344573571,198.728804119731,8.23637272458948,6.79031637131321,0,NA
"265",154,6,2,590.5,0.5,0,2.74,1,0,0,0,1145,54.4687620812954,1013.72891847512,2591.32841008339,1.19428091469931,7.26826905645879,200.165227410388,6.01289399770154,5.08164344442528,0,NA
"266",154,7,38,220.605263157895,0.578947368421053,0,81.6199999999999,1,0,0,0,1146,62.1274479164607,1014.30014956065,2367.94072560719,1.11732628168049,7.34917800243427,194.858568591191,5.46959216842255,4.61699831372472,0,NA
"267",155,4,6,144.333333333333,0.666666666666667,0,6.22,1,0,0,0,1155,40.1944675985892,1014.77900922265,2700.8412536721,1.9215948468757,7.88432276870996,198.728810363046,8.23637307271146,6.79031662325101,0,NA
"268",155,5,1,1006,0,0,1,1,0,0,0,1156,46.9930389356631,1015.64813695239,2528.41934658894,1.34857456529816,7.41798605992494,185.544798541296,6.43771636362994,5.41263896218482,0,NA
"269",156,5,1,215,0,0,4.79,1,0,0,0,1168,46.9930412138892,1015.64813790657,2528.41978321705,1.34857434208342,7.41798551042834,185.544798227685,6.43771656788909,5.41263911286314,0,NA
"270",164,7,3,259.333333333333,0.666666666666667,0,7.4,1,0,0,0,1230,62.1274439346242,1014.30015315333,2367.93917310435,1.11732767106816,7.34918139203925,194.858551558755,5.4695904440608,4.61699672083427,0,5.0499998871237
"271",164,7,3,259.333333333333,0.666666666666667,0,7.4,1,0,0,0,1230,62.1274439346242,1014.30015315333,2367.93917310435,1.11732767106816,7.34918139203925,194.858551558755,5.4695904440608,4.61699672083427,0,7.09999984130263
"272",166,4,1,1567,0,0,4,1,0,0,0,1251,40.1944634291426,1014.77901079052,2700.83947590672,1.92159656242484,7.88432663695366,198.728774691337,8.23637108368716,6.79031518378317,0,5.68999987281859
"273",166,4,1,1567,0,0,4,1,0,0,0,1251,40.1944634291426,1014.77901079052,2700.83947590672,1.92159656242484,7.88432663695366,198.728774691337,8.23637108368716,6.79031518378317,0,7.82999982498586
"274",166,7,10,1420.1,0.5,0,37,1,0,0,0,1254,62.1274451396272,1014.30015206609,2367.93964293042,1.11732725060481,7.34918036626027,194.858556713195,5.46959096589566,4.61699720288264,0,5.68999987281859
"275",166,7,10,1420.1,0.5,0,37,1,0,0,0,1254,62.1274451396272,1014.30015206609,2367.93964293042,1.11732725060481,7.34918036626027,194.858556713195,5.46959096589566,4.61699720288264,0,7.82999982498586
"276",167,5,3,343.666666666667,0.666666666666667,0,4.90666666666667,1,0,0,0,1264,46.9930282206278,1015.6481324647,2528.41729302385,1.34857561512975,7.41798864433718,185.544800016283,6.43771540295097,5.41263825350909,0,7.91999982297421
"277",167,5,3,343.666666666667,0.666666666666667,0,4.90666666666667,1,0,0,0,1264,46.9930282206278,1015.6481324647,2528.41729302385,1.34857561512975,7.41798864433718,185.544800016283,6.43771540295097,5.41263825350909,0,6.03499986510724
"278",167,6,150,809.493333333333,0.48,0,427.6654,0.986666666666667,0,0,0.0133333333333333,1265,54.4687562598079,1013.7289195775,2591.32748021193,1.19428164108708,7.26827112101455,200.165200533802,6.01289296745448,5.08164265888827,0,7.91999982297421
"279",167,6,150,809.493333333333,0.48,0,427.6654,0.986666666666667,0,0,0.0133333333333333,1265,54.4687562598079,1013.7289195775,2591.32748021193,1.19428164108708,7.26827112101455,200.165200533802,6.01289296745448,5.08164265888827,0,6.03499986510724
"280",168,4,1,454,1,0,5.11,1,0,0,0,1275,40.1944649159795,1014.77901023142,2700.84010986307,1.92159595065498,7.8843252575266,198.728787411973,8.23637179297906,6.79031569710163,0,6.08999986387789
"281",168,4,1,454,1,0,5.11,1,0,0,0,1275,40.1944649159795,1014.77901023142,2700.84010986307,1.92159595065498,7.8843252575266,198.728787411973,8.23637179297906,6.79031569710163,0,7.72499982733279
"282",168,5,14,388.571428571429,0.428571428571429,0,51.9,0.928571428571429,0,0,0.0714285714285714,1276,46.993030543917,1015.64813343774,2528.41773828841,1.34857538749986,7.41798808397161,185.544799696469,6.43771561125034,5.41263840716782,0,6.08999986387789
"283",168,5,14,388.571428571429,0.428571428571429,0,51.9,0.928571428571429,0,0,0.0714285714285714,1276,46.993030543917,1015.64813343774,2528.41773828841,1.34857538749986,7.41798808397161,185.544799696469,6.43771561125034,5.41263840716782,0,7.72499982733279
"284",168,10,42,311.357142857143,0.380952380952381,0,162.36,1,0,0,0,1281,56.3740355895307,1015.81592314644,2718.91862675661,1.89699463680593,7.52325081093753,196.669301844067,9.02108016185505,7.39558998861433,0,6.08999986387789
"285",168,10,42,311.357142857143,0.380952380952381,0,162.36,1,0,0,0,1281,56.3740355895307,1015.81592314644,2718.91862675661,1.89699463680593,7.52325081093753,196.669301844067,9.02108016185505,7.39558998861433,0,7.72499982733279
"286",169,4,3,147,0.333333333333333,0,2.47,1,0,0,0,1287,40.1944656572173,1014.77900995268,2700.84042591146,1.9215956456673,7.88432456983618,198.728793753635,8.23637214658475,6.790315953008,0,6.00499986577779
"287",169,4,3,147,0.333333333333333,0,2.47,1,0,0,0,1287,40.1944656572173,1014.77900995268,2700.84042591146,1.9215956456673,7.88432456983618,198.728793753635,8.23637214658475,6.790315953008,0,7.61999982967973
"288",169,5,1,317,1,0,2.85,1,0,0,0,1288,46.9930328626588,1015.64813440888,2528.41818268148,1.34857516031549,7.41798752470281,185.54479937728,6.437715819142,5.41263856052579,0,6.00499986577779
"289",169,5,1,317,1,0,2.85,1,0,0,0,1288,46.9930328626588,1015.64813440888,2528.41818268148,1.34857516031549,7.41798752470281,185.54479937728,6.437715819142,5.41263856052579,0,7.61999982967973
"290",169,6,1,1158,0,0,2,1,0,0,0,1289,54.4687594645893,1013.72891897063,2591.32799211456,1.19428124120406,7.26826998445797,200.165215329605,6.01289353461479,5.08164309133348,0,6.00499986577779
"291",169,6,1,1158,0,0,2,1,0,0,0,1289,54.4687594645893,1013.72891897063,2591.32799211456,1.19428124120406,7.26826998445797,200.165215329605,6.01289353461479,5.08164309133348,0,7.61999982967973
"292",171,4,3,368,0.666666666666667,0,11.97,1,0,0,0,1311,40.1944671353335,1014.77900939685,2700.84105614946,1.92159503748566,7.8843231984999,198.72880639966,8.23637285171643,6.79031646331568,0,7.6649998286739
"293",171,4,3,368,0.666666666666667,0,11.97,1,0,0,0,1311,40.1944671353335,1014.77900939685,2700.84105614946,1.92159503748566,7.8843231984999,198.72880639966,8.23637285171643,6.79031646331568,0,6.31999985873699
"294",171,5,1,1533,0,0,8,1,0,0,0,1312,46.9930374865053,1015.64813634545,2528.41906885398,1.34857470728291,7.41798640945447,185.544798740781,6.43771623370266,5.41263886633978,0,7.6649998286739
"295",171,5,1,1533,0,0,8,1,0,0,0,1312,46.9930374865053,1015.64813634545,2528.41906885398,1.34857470728291,7.41798640945447,185.544798740781,6.43771623370266,5.41263886633978,0,6.31999985873699
"296",171,7,46,398.130434782609,0.260869565217391,0,212.4,1,0,0,0,1314,62.1274481315926,1014.30014936654,2367.94080948628,1.11732620661423,7.34917781929967,194.858569511425,5.46959226158688,4.61699839978588,0,7.6649998286739
"297",171,7,46,398.130434782609,0.260869565217391,0,212.4,1,0,0,0,1314,62.1274481315926,1014.30014936654,2367.94080948628,1.11732620661423,7.34917781929967,194.858569511425,5.46959226158688,4.61699839978588,0,6.31999985873699
"298",171,11,7,235,0.285714285714286,0,27.71,1,0,0,0,1318,48.1989594327468,1015.56843285676,2797.82282259716,2.08377246716534,7.44527108727538,210.743123043676,9.87884246040833,7.97266261465216,0,7.6649998286739
"299",171,11,7,235,0.285714285714286,0,27.71,1,0,0,0,1318,48.1989594327468,1015.56843285676,2797.82282259716,2.08377246716534,7.44527108727538,210.743123043676,9.87884246040833,7.97266261465216,0,6.31999985873699
"300",171,12,2,258,0,0,3.52,0.5,0,0,0.5,1319,41.9064922362267,1016.20872444395,2759.29429246967,2.23185927509442,7.55491500050921,215.399905712452,10.5360555923976,8.43509766052442,0,7.6649998286739
"301",171,12,2,258,0,0,3.52,0.5,0,0,0.5,1319,41.9064922362267,1016.20872444395,2759.29429246967,2.23185927509442,7.55491500050921,215.399905712452,10.5360555923976,8.43509766052442,0,6.31999985873699
"302",172,5,1,309,0,0,2.44,1,0,0,0,1324,46.9930397916119,1015.64813731088,2528.41951063381,1.34857448143449,7.41798585347442,185.54479842347,6.43771644037183,5.41263901879594,0,6.25499986018986
"303",172,5,1,309,0,0,2.44,1,0,0,0,1324,46.9930397916119,1015.64813731088,2528.41951063381,1.34857448143449,7.41798585347442,185.54479842347,6.43771644037183,5.41263901879594,0,7.69499982800335
"304",172,6,31,1426.70967741935,0.387096774193548,0,109,0.967741935483871,0,0,0.032258064516129,1325,54.4687642482238,1013.72891806478,2591.32875620883,1.19428064431647,7.26826828797055,200.165237414643,6.01289438118973,5.08164373682521,0,6.25499986018986
"305",172,6,31,1426.70967741935,0.387096774193548,0,109,0.967741935483871,0,0,0.032258064516129,1325,54.4687642482238,1013.72891806478,2591.32875620883,1.19428064431647,7.26826828797055,200.165237414643,6.01289438118973,5.08164373682521,0,7.69499982800335
"306",172,7,17,1227.58823529412,0.529411764705882,0,54.5117647058824,1,0,0,0,1326,62.1274487264666,1014.30014882981,2367.94104142537,1.11732599904404,7.34917731290325,194.858572056018,5.46959251920115,4.61699863775875,0,6.25499986018986
"307",172,7,17,1227.58823529412,0.529411764705882,0,54.5117647058824,1,0,0,0,1326,62.1274487264666,1014.30014882981,2367.94104142537,1.11732599904404,7.34917731290325,194.858572056018,5.46959251920115,4.61699863775875,0,7.69499982800335
"308",172,10,13,302.307692307692,0.461538461538462,0,70.68,1,0,0,0,1329,56.3740274621748,1015.81592719905,2718.91842854817,1.89699312795709,7.52324749350777,196.669293634669,9.02108017914301,7.39559022211013,0,6.25499986018986
"309",172,10,13,302.307692307692,0.461538461538462,0,70.68,1,0,0,0,1329,56.3740274621748,1015.81592719905,2718.91842854817,1.89699312795709,7.52324749350777,196.669293634669,9.02108017914301,7.39559022211013,0,7.69499982800335
"310",172,11,22,224.772727272727,0.5,0,52.81,1,0,0,0,1330,48.1989568621304,1015.5684335304,2797.82283289385,2.08377204880972,7.44527021676418,210.743126863626,9.87884262574788,7.97266273938561,0,6.25499986018986
"311",172,11,22,224.772727272727,0.5,0,52.81,1,0,0,0,1330,48.1989568621304,1015.5684335304,2797.82283289385,2.08377204880972,7.44527021676418,210.743126863626,9.87884262574788,7.97266273938561,0,7.69499982800335
"312",172,12,12,249.75,0.333333333333333,0,17.5016666666667,0.5,0,0,0.5,1331,41.9064889016352,1016.20872389153,2759.29435325526,2.23185884358274,7.55491404008612,215.399916218694,10.5360559987472,8.43509791770508,0,6.25499986018986
"313",172,12,12,249.75,0.333333333333333,0,17.5016666666667,0.5,0,0,0.5,1331,41.9064889016352,1016.20872389153,2759.29435325526,2.23185884358274,7.55491404008612,215.399916218694,10.5360559987472,8.43509791770508,0,7.69499982800335
"314",173,1,4,202.5,1,0.25,4.27,0.75,0,0.25,0,1332,36.9222263261245,1013.55651496861,2653.38489041103,2.78925833436753,8.20346921599163,212.222220875924,11.6629206240486,9.32122613906371,0,7.76999982632697
"315",173,1,4,202.5,1,0.25,4.27,0.75,0,0.25,0,1332,36.9222263261245,1013.55651496861,2653.38489041103,2.78925833436753,8.20346921599163,212.222220875924,11.6629206240486,9.32122613906371,0,6.24999986030161
"316",173,4,5,310.4,0,0,8.622,1,0,0,0,1335,40.1944686076391,1014.77900884321,2700.84168391,1.92159443169478,7.88432183255432,198.728818995975,8.23637355407625,6.79031697161735,0,7.76999982632697
"317",173,4,5,310.4,0,0,8.622,1,0,0,0,1335,40.1944686076391,1014.77900884321,2700.84168391,1.92159443169478,7.88432183255432,198.728818995975,8.23637355407625,6.79031697161735,0,6.24999986030161
"318",173,5,4,597.25,0,0,6.6825,1,0,0,0,1336,46.9930420921754,1015.64813827441,2528.41995154295,1.3485742560312,7.41798529859015,185.544798106784,6.43771664663368,5.41263917095162,0,7.76999982632697
"319",173,5,4,597.25,0,0,6.6825,1,0,0,0,1336,46.9930420921754,1015.64813827441,2528.41995154295,1.3485742560312,7.41798529859015,185.544798106784,6.43771664663368,5.41263917095162,0,6.24999986030161
"320",173,6,8,1053.75,0.625,0,14.595,1,0,0,0,1337,54.4687658364948,1013.72891776402,2591.3290099048,1.19428044613677,7.26826772469973,200.165244747357,6.01289466227107,5.08164395114254,0,7.76999982632697
"321",173,6,8,1053.75,0.625,0,14.595,1,0,0,0,1337,54.4687658364948,1013.72891776402,2591.3290099048,1.19428044613677,7.26826772469973,200.165244747357,6.01289466227107,5.08164395114254,0,6.24999986030161
"322",173,7,4,227,0.5,0,3.875,1,0,0,0,1338,62.1274493201681,1014.30014829413,2367.94127290733,1.11732579188296,7.34917680750489,194.858574595596,5.46959277630769,4.6169988752626,0,7.76999982632697
"323",173,7,4,227,0.5,0,3.875,1,0,0,0,1338,62.1274493201681,1014.30014829413,2367.94127290733,1.11732579188296,7.34917680750489,194.858574595596,5.46959277630769,4.6169988752626,0,6.24999986030161
"324",174,1,2,253.5,0,0,8.7,1,0,0,0,1344,36.9222222233383,1013.55651599534,2653.38486017063,2.78925777785295,8.20346828395836,212.222225584933,11.6629212543162,9.32122659175719,0,6.01999986544251
"325",174,1,2,253.5,0,0,8.7,1,0,0,0,1344,36.9222222233383,1013.55651599534,2653.38486017063,2.78925777785295,8.20346828395836,212.222225584933,11.6629212543162,9.32122659175719,0,7.72499982733279
"326",174,4,2,1299,0,0,4,1,0,0,0,1347,40.1944693416138,1014.77900856721,2700.84199686154,1.92159412969557,7.88432115160237,198.728825275496,8.23637390421706,6.79031722501618,0,6.01999986544251
"327",174,4,2,1299,0,0,4,1,0,0,0,1347,40.1944693416138,1014.77900856721,2700.84199686154,1.92159412969557,7.88432115160237,198.728825275496,8.23637390421706,6.79031722501618,0,7.72499982733279
"328",175,4,8,1558.75,0.125,0,33,0.875,0,0,0.125,1359,40.1944700741366,1014.77900829175,2700.84230919406,1.92159382829371,7.88432047199732,198.728831542597,8.23637425366531,6.7903174779138,0,5.96499986667186
"329",175,4,8,1558.75,0.125,0,33,0.875,0,0,0.125,1359,40.1944700741366,1014.77900829175,2700.84230919406,1.92159382829371,7.88432047199732,198.728831542597,8.23637425366531,6.7903174779138,0,7.50999983213842
"330",175,5,4,376,0.75,0,13.62,1,0,0,0,1360,46.9930466796765,1015.64814019576,2528.42083074976,1.34857380655964,7.41798419210813,185.544797475288,6.43771705793571,5.41263947436178,0,5.96499986667186
"331",175,5,4,376,0.75,0,13.62,1,0,0,0,1360,46.9930466796765,1015.64814019576,2528.42083074976,1.34857380655964,7.41798419210813,185.544797475288,6.43771705793571,5.41263947436178,0,7.50999983213842
"332",175,6,6,362.5,0.666666666666667,0,18.29,1,0,0,0,1361,54.4687690036297,1013.72891716428,2591.32951579411,1.19428005095117,7.26826660149428,200.165259369354,6.01289522276894,5.08164437850782,0,5.96499986667186
"333",175,6,6,362.5,0.666666666666667,0,18.29,1,0,0,0,1361,54.4687690036297,1013.72891716428,2591.32951579411,1.19428005095117,7.26826660149428,200.165259369354,6.01289522276894,5.08164437850782,0,7.50999983213842
"334",175,10,6,273.666666666667,0.5,0,13.3,1,0,0,0,1365,56.374021408585,1015.8159302176,2718.91828091434,1.89699200410425,7.52324502254928,196.66928751997,9.0210801920198,7.39559039602742,0,5.96499986667186
"335",175,10,6,273.666666666667,0.5,0,13.3,1,0,0,0,1365,56.374021408585,1015.8159302176,2718.91828091434,1.89699200410425,7.52324502254928,196.66928751997,9.0210801920198,7.39559039602742,0,7.50999983213842
"336",176,5,1,368,0,0,4.3,1,0,0,0,1372,46.9930489666155,1015.64814115358,2528.42126904773,1.34857358249124,7.41798364051002,185.544797160478,6.43771726297603,5.41263962561637,0,5.80999987013638
"337",176,5,1,368,0,0,4.3,1,0,0,0,1372,46.9930489666155,1015.64814115358,2528.42126904773,1.34857358249124,7.41798364051002,185.544797160478,6.43771726297603,5.41263962561637,0,7.26999983750284
"338",184,5,2,363,0.5,0,12.8,1,0,0,0,1444,46.9930311755578,1015.64813370229,2528.41785934405,1.34857532561332,7.41798793162305,185.54479960952,6.43771566788142,5.41263844894355,0,5.34499988052994
"339",184,5,2,363,0.5,0,12.8,1,0,0,0,1444,46.9930311755578,1015.64813370229,2528.41785934405,1.34857532561332,7.41798793162305,185.54479960952,6.43771566788142,5.41263844894355,0,7.62499982956797
"340",184,6,1,1346,1,0,3,1,0,0,0,1445,54.4687582998426,1013.72891919119,2591.32780606852,1.19428138653766,7.26827039752842,200.165209952214,6.01289332848588,5.08164293416547,0,5.34499988052994
"341",184,6,1,1346,1,0,3,1,0,0,0,1445,54.4687582998426,1013.72891919119,2591.32780606852,1.19428138653766,7.26827039752842,200.165209952214,6.01289332848588,5.08164293416547,0,7.62499982956797
"342",185,5,34,1281.44117647059,0.382352941176471,0,84,1,0,0,0,1456,46.9930335164887,1015.64813468272,2528.4183079897,1.34857509625493,7.41798736700237,185.544799287277,6.43771587776249,5.41263860376907,0,7.89999982342124
"343",185,5,34,1281.44117647059,0.382352941176471,0,84,1,0,0,0,1456,46.9930335164887,1015.64813468272,2528.4183079897,1.34857509625493,7.41798736700237,185.544799287277,6.43771587776249,5.41263860376907,0,5.62499987427145
"344",186,4,11,318.181818181818,0.727272727272727,0.363636363636364,13.7545454545455,0.636363636363636,0.272727272727273,0.0909090909090909,0,1467,40.1944666131106,1014.77900959323,2700.84083348447,1.92159525235807,7.88432368299716,198.728801931781,8.23637260259127,6.79031628302244,0,5.90999986790121
"345",186,4,11,318.181818181818,0.727272727272727,0.363636363636364,13.7545454545455,0.636363636363636,0.272727272727273,0.0909090909090909,0,1467,40.1944666131106,1014.77900959323,2700.84083348447,1.92159525235807,7.88432368299716,198.728801931781,8.23637260259127,6.79031628302244,0,7.93499982263893
"346",186,6,25,270.64,0.4,0,57.06,1,0,0,0,1469,54.4687615289929,1013.72891857971,2591.32832186361,1.19428098361396,7.26826925232957,200.165224860524,6.01289389995882,5.08164336989896,0,5.90999986790121
"347",186,6,25,270.64,0.4,0,57.06,1,0,0,0,1469,54.4687615289929,1013.72891857971,2591.32832186361,1.19428098361396,7.26826925232957,200.165224860524,6.01289389995882,5.08164336989896,0,7.93499982263893
"348",187,1,11,155.181818181818,0.545454545454545,0,11.83,1,0,0,0,1476,36.9222333083434,1013.5565132213,2653.38494187486,2.78925928145722,8.20347080214794,212.22221286202,11.6629195514444,9.32122536865924,0,7.78999982587993
"349",187,1,11,155.181818181818,0.545454545454545,0,11.83,1,0,0,0,1476,36.9222333083434,1013.5565132213,2653.38494187486,2.78925928145722,8.20347080214794,212.22221286202,11.6629195514444,9.32122536865924,0,6.09999986365438
"350",187,4,1,941,0,0,1,1,0,0,0,1479,40.1944673585437,1014.77900931292,2700.84115132167,1.92159494564419,7.88432299141449,198.728808309336,8.23637295819833,6.79031654037722,0,7.78999982587993
"351",187,4,1,941,0,0,1,1,0,0,0,1479,40.1944673585437,1014.77900931292,2700.84115132167,1.92159494564419,7.88432299141449,198.728808309336,8.23637295819833,6.79031654037722,0,6.09999986365438
"352",187,5,26,247.730769230769,0.576923076923077,0.0384615384615385,48.27,0.961538461538462,0.0384615384615385,0,0,1480,46.9930381847521,1015.6481366379,2528.41920267484,1.34857463887049,7.41798624104088,185.544798644663,6.43771629630544,5.41263891252073,0,7.78999982587993
"353",187,5,26,247.730769230769,0.576923076923077,0.0384615384615385,48.27,0.961538461538462,0.0384615384615385,0,0,1480,46.9930381847521,1015.6481366379,2528.41920267484,1.34857463887049,7.41798624104088,185.544798644663,6.43771629630544,5.41263891252073,0,6.09999986365438
"354",187,6,110,324.954545454545,0.418181818181818,0,665.096636363636,1,0,0,0,1481,54.4687631388744,1013.72891827485,2591.32857901144,1.19428078273777,7.26826868139471,200.165232293009,6.01289418486465,5.08164358713235,0,7.78999982587993
"355",187,6,110,324.954545454545,0.418181818181818,0,665.096636363636,1,0,0,0,1481,54.4687631388744,1013.72891827485,2591.32857901144,1.19428078273777,7.26826868139471,200.165232293009,6.01289418486465,5.08164358713235,0,6.09999986365438
"356",187,7,23,1263.47826086957,0.652173913043478,0,63,0.956521739130435,0,0,0.0434782608695652,1482,62.1274483117877,1014.30014920396,2367.94087974365,1.11732614373852,7.34917766590561,194.858570282215,5.4695923396216,4.61699847187096,0,7.78999982587993
"357",187,7,23,1263.47826086957,0.652173913043478,0,63,0.956521739130435,0,0,0.0434782608695652,1482,62.1274483117877,1014.30014920396,2367.94087974365,1.11732614373852,7.34917766590561,194.858570282215,5.4695923396216,4.61699847187096,0,6.09999986365438
"358",188,5,70,1387.32857142857,0.514285714285714,0,245,1,0,0,0,1492,46.993040512087,1015.64813761264,2528.41964871479,1.34857441084419,7.41798567969947,185.544798324292,6.43771650496754,5.41263906644704,0,6.21999986097217
"359",188,5,70,1387.32857142857,0.514285714285714,0,245,1,0,0,0,1492,46.993040512087,1015.64813761264,2528.41964871479,1.34857441084419,7.41798567969947,185.544798324292,6.43771650496754,5.41263906644704,0,7.72999982722104
"360",191,4,10,1672.6,0.3,0,31.6,0.8,0,0,0.2,1527,40.1944703257962,1014.77900819712,2700.84241649647,1.92159372474656,7.88432023851778,198.728833695671,8.23637437371888,6.79031756479723,0,7.82499982509762
"361",191,4,10,1672.6,0.3,0,31.6,0.8,0,0,0.2,1527,40.1944703257962,1014.77900819712,2700.84241649647,1.92159372474656,7.88432023851778,198.728833695671,8.23637437371888,6.79031756479723,0,6.44499985594302
"362",191,6,5,259,0.4,0,7.144,1,0,0,0,1529,54.4687695471285,1013.72891706136,2591.32960260767,1.19427998313502,7.26826640874566,200.165261878574,6.01289531895366,5.0816444518462,0,7.82499982509762
"363",191,6,5,259,0.4,0,7.144,1,0,0,0,1529,54.4687695471285,1013.72891706136,2591.32960260767,1.19427998313502,7.26826640874566,200.165261878574,6.01289531895366,5.0816444518462,0,6.44499985594302
"364",191,7,7,321.142857142857,0.285714285714286,0,19.02,1,0,0,0,1530,62.1274507072166,1014.30014704264,2367.94181371224,1.11732530789822,7.34917562675664,194.858580528741,5.46959337697861,4.61699943013628,0,7.82499982509762
"365",191,7,7,321.142857142857,0.285714285714286,0,19.02,1,0,0,0,1530,62.1274507072166,1014.30014704264,2367.94181371224,1.11732530789822,7.34917562675664,194.858580528741,5.46959337697861,4.61699943013628,0,6.44499985594302
"366",192,6,2,1524.5,0.5,0,7,1,0,0,0,1541,54.4687711413776,1013.72891675947,2591.32985725852,1.19427978420939,7.26826584335474,200.165269238888,6.01289560109296,5.0816446669702,0,6.45499985571951
"367",192,6,2,1524.5,0.5,0,7,1,0,0,0,1541,54.4687711413776,1013.72891675947,2591.32985725852,1.19427978420939,7.26826584335474,200.165269238888,6.01289560109296,5.0816446669702,0,7.84499982465059
"368",192,7,1,1,1,0,10.47,1,0,0,0,1542,62.1274513031528,1014.30014650495,2367.94204606547,1.1173250999574,7.349175119456,194.858583077878,5.46959363505287,4.61699966853407,0,6.45499985571951
