,organism_id,cruise_op,length,maturity,sex,site_name,start_time,end_time,end_lon,start_lon,start_lat,end_lat,date,tow_wt,cruise_id,operation_id,year_file,spawning,tow_length,mean_lat,mean_lon
2478,17493,201780_90,328,Resting,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2479,17494,201780_90,328,Resting,F,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2480,17495,201780_90,309,Resting,F,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2481,17496,201780_90,206,Spent,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2482,17497,201780_90,273,Resting,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2483,17498,201780_90,229,Resting,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2484,17499,201780_90,238,Resting,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2485,17500,201780_90,273,Resting,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2486,17501,201780_90,439,Resting,F,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2487,17506,201780_90,348,Resting,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2488,17507,201780_90,338,Resting,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2489,17509,201780_90,309,Resting,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2490,17510,201780_90,338,Resting,F,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2491,17511,201780_90,343,Spent,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2492,17512,201780_90,425,Resting,F,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2493,17513,201780_90,268,Resting,F,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2494,17514,201780_90,368,Resting,F,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2495,17515,201780_90,186,Resting,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2496,17516,201780_90,100,Immature,F,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2497,17518,201780_90,348,Resting,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2498,17519,201780_90,445,Developing,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2499,17520,201780_90,309,Resting,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2500,17521,201780_90,425,Resting,F,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2501,17522,201780_90,296,Resting,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2502,17523,201780_90,257,Resting,F,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2503,17524,201780_90,338,Resting,F,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2504,17525,201780_90,181,Resting,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2505,17527,201780_90,247,Resting,F,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2506,17528,201780_90,247,Resting,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2507,17529,201780_90,264,Resting,F,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2508,17530,201780_90,376,Developing,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2509,17535,201780_90,402,Resting,F,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2510,17536,201780_90,358,Resting,F,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2511,17538,201780_90,144,Resting,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2512,17540,201780_90,384,Resting,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2513,17542,201780_90,229,Resting,M,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2514,17486,201780_90,77,,,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2515,17502,201780_90,87,,,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2516,17503,201780_90,64,,,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2517,17504,201780_90,60,,,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2518,17508,201780_90,328,,,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2519,17531,201780_90,247,,,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2520,17532,201780_90,87,,,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2521,17534,201780_90,264,,,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2522,17537,201780_90,247,,,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2523,17539,201780_90,264,,,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2524,17541,201780_90,283,,,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2525,17543,201780_90,273,,,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2526,17544,201780_90,348,,,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2527,17545,201780_90,117,,,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2528,17546,201780_90,100,,,3-37 MAY,2017-05-10 11:58:00,2017-05-10 12:22:00,-69.56126667,-69.58666667,43.1704,43.17741667,5/10/17,141.06,201780,90,1/2,False,2.202563039388039,43.173908335,-69.57396667
2529,17867,201780_91,220,Resting,F,3-43 MAY,2017-05-10 13:27:00,2017-05-10 13:50:00,-69.70258333,-69.68143333,43.21823333,43.2285,5/10/17,9.12,201780,91,1/2,False,2.059141179489472,43.223366665,-69.69200833
2530,17869,201780_91,166,Immature,F,3-43 MAY,2017-05-10 13:27:00,2017-05-10 13:50:00,-69.70258333,-69.68143333,43.21823333,43.2285,5/10/17,9.12,201780,91,1/2,False,2.059141179489472,43.223366665,-69.69200833
2531,17870,201780_91,240,Resting,M,3-43 MAY,2017-05-10 13:27:00,2017-05-10 13:50:00,-69.70258333,-69.68143333,43.21823333,43.2285,5/10/17,9.12,201780,91,1/2,False,2.059141179489472,43.223366665,-69.69200833
2532,17871,201780_91,172,Resting,M,3-43 MAY,2017-05-10 13:27:00,2017-05-10 13:50:00,-69.70258333,-69.68143333,43.21823333,43.2285,5/10/17,9.12,201780,91,1/2,False,2.059141179489472,43.223366665,-69.69200833
2533,17872,201780_91,235,Resting,M,3-43 MAY,2017-05-10 13:27:00,2017-05-10 13:50:00,-69.70258333,-69.68143333,43.21823333,43.2285,5/10/17,9.12,201780,91,1/2,False,2.059141179489472,43.223366665,-69.69200833
2534,17873,201780_91,184,Resting,F,3-43 MAY,2017-05-10 13:27:00,2017-05-10 13:50:00,-69.70258333,-69.68143333,43.21823333,43.2285,5/10/17,9.12,201780,91,1/2,False,2.059141179489472,43.223366665,-69.69200833
2535,17874,201780_91,131,Resting,M,3-43 MAY,2017-05-10 13:27:00,2017-05-10 13:50:00,-69.70258333,-69.68143333,43.21823333,43.2285,5/10/17,9.12,201780,91,1/2,False,2.059141179489472,43.223366665,-69.69200833
2536,17875,201780_91,191,Resting,F,3-43 MAY,2017-05-10 13:27:00,2017-05-10 13:50:00,-69.70258333,-69.68143333,43.21823333,43.2285,5/10/17,9.12,201780,91,1/2,False,2.059141179489472,43.223366665,-69.69200833
2537,17876,201780_91,22,Immature,F,3-43 MAY,2017-05-10 13:27:00,2017-05-10 13:50:00,-69.70258333,-69.68143333,43.21823333,43.2285,5/10/17,9.12,201780,91,1/2,False,2.059141179489472,43.223366665,-69.69200833
2538,19202,201780_99,486,Developing,F,2-95 MAY ALT,2017-05-11 14:34:00,2017-05-11 15:04:00,-70.05568333,-70.05013333,43.30901667,43.28586667,5/11/17,12.8,201780,99,1/2,False,2.613053602836372,43.29744167,-70.05290833
2539,19204,201780_99,295,Resting,M,2-95 MAY ALT,2017-05-11 14:34:00,2017-05-11 15:04:00,-70.05568333,-70.05013333,43.30901667,43.28586667,5/11/17,12.8,201780,99,1/2,False,2.613053602836372,43.29744167,-70.05290833
2540,19205,201780_99,431,Resting,F,2-95 MAY ALT,2017-05-11 14:34:00,2017-05-11 15:04:00,-70.05568333,-70.05013333,43.30901667,43.28586667,5/11/17,12.8,201780,99,1/2,False,2.613053602836372,43.29744167,-70.05290833
2541,19372,201780_100,126,Resting,M,2-47 MAY,2017-05-11 16:03:00,2017-05-11 16:27:00,-70.21153333,-70.18746667,43.29508333,43.28623333,5/11/17,0.65,201780,100,1/2,False,2.182351849216771,43.29065833,-70.1995
2542,19726,201780_102,141,Resting,F,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2543,19727,201780_102,194,Resting,M,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2544,19728,201780_102,271,Resting,M,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2545,19729,201780_102,175,Resting,M,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2546,19730,201780_102,160,Resting,M,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2547,19731,201780_102,76,Immature,F,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2548,19732,201780_102,149,Resting,F,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2549,19733,201780_102,273,Resting,M,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2550,19734,201780_102,158,Resting,M,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2551,19735,201780_102,105,Resting,M,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2552,19736,201780_102,270,Resting,F,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2553,19737,201780_102,159,Resting,M,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2554,19738,201780_102,313,Resting,F,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2555,19740,201780_102,131,Resting,F,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2556,19742,201780_102,216,Resting,M,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2557,19743,201780_102,267,Resting,F,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2558,19744,201780_102,117,Resting,F,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2559,19745,201780_102,222,Developing,F,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2560,19746,201780_102,224,Resting,F,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2561,19747,201780_102,257,Resting,F,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2562,19748,201780_102,172,Resting,M,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2563,19749,201780_102,125,Developing,M,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2564,19750,201780_102,56,Immature,M,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2565,19751,201780_102,129,Resting,F,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2566,19752,201780_102,193,Resting,M,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2567,19754,201780_102,216,Resting,M,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2568,19756,201780_102,174,Resting,M,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2569,19757,201780_102,142,Resting,F,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2570,19739,201780_102,118,,,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2571,19741,201780_102,88,,,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2572,19753,201780_102,108,,,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2573,19755,201780_102,115,,,5-31 MAY,2017-05-16 12:46:00,2017-05-16 13:09:00,-70.46441667,-70.47468333,42.65611667,42.63775,5/16/17,34.03,201780,102,1/2,False,2.2081662848405497,42.646933335,-70.46955
2574,20171,201780_103,473,Resting,F,5-28 MAY,2017-05-16 14:58:00,2017-05-16 15:27:00,-70.36403333,-70.39198333,42.7826,42.77176667,5/16/17,43.9,201780,103,1/2,False,2.579719895790886,42.777183335000004,-70.37800833
2575,20172,201780_103,425,Resting,F,5-28 MAY,2017-05-16 14:58:00,2017-05-16 15:27:00,-70.36403333,-70.39198333,42.7826,42.77176667,5/16/17,43.9,201780,103,1/2,False,2.579719895790886,42.777183335000004,-70.37800833
2576,20173,201780_103,300,Resting,M,5-28 MAY,2017-05-16 14:58:00,2017-05-16 15:27:00,-70.36403333,-70.39198333,42.7826,42.77176667,5/16/17,43.9,201780,103,1/2,False,2.579719895790886,42.777183335000004,-70.37800833
2577,20174,201780_103,283,Resting,M,5-28 MAY,2017-05-16 14:58:00,2017-05-16 15:27:00,-70.36403333,-70.39198333,42.7826,42.77176667,5/16/17,43.9,201780,103,1/2,False,2.579719895790886,42.777183335000004,-70.37800833
2578,20175,201780_103,338,Resting,M,5-28 MAY,2017-05-16 14:58:00,2017-05-16 15:27:00,-70.36403333,-70.39198333,42.7826,42.77176667,5/16/17,43.9,201780,103,1/2,False,2.579719895790886,42.777183335000004,-70.37800833
2579,20176,201780_103,348,Resting,M,5-28 MAY,2017-05-16 14:58:00,2017-05-16 15:27:00,-70.36403333,-70.39198333,42.7826,42.77176667,5/16/17,43.9,201780,103,1/2,False,2.579719895790886,42.777183335000004,-70.37800833
2580,20177,201780_103,368,Resting,M,5-28 MAY,2017-05-16 14:58:00,2017-05-16 15:27:00,-70.36403333,-70.39198333,42.7826,42.77176667,5/16/17,43.9,201780,103,1/2,False,2.579719895790886,42.777183335000004,-70.37800833
2581,20178,201780_103,293,Ripe,F,5-28 MAY,2017-05-16 14:58:00,2017-05-16 15:27:00,-70.36403333,-70.39198333,42.7826,42.77176667,5/16/17,43.9,201780,103,1/2,True,2.579719895790886,42.777183335000004,-70.37800833
2582,20179,201780_103,300,Resting,M,5-28 MAY,2017-05-16 14:58:00,2017-05-16 15:27:00,-70.36403333,-70.39198333,42.7826,42.77176667,5/16/17,43.9,201780,103,1/2,False,2.579719895790886,42.777183335000004,-70.37800833
2583,20180,201780_103,412,Ripe,F,5-28 MAY,2017-05-16 14:58:00,2017-05-16 15:27:00,-70.36403333,-70.39198333,42.7826,42.77176667,5/16/17,43.9,201780,103,1/2,True,2.579719895790886,42.777183335000004,-70.37800833
2584,20182,201780_103,358,Resting,M,5-28 MAY,2017-05-16 14:58:00,2017-05-16 15:27:00,-70.36403333,-70.39198333,42.7826,42.77176667,5/16/17,43.9,201780,103,1/2,False,2.579719895790886,42.777183335000004,-70.37800833
2585,20183,201780_103,247,Resting,M,5-28 MAY,2017-05-16 14:58:00,2017-05-16 15:27:00,-70.36403333,-70.39198333,42.7826,42.77176667,5/16/17,43.9,201780,103,1/2,False,2.579719895790886,42.777183335000004,-70.37800833
2586,20184,201780_103,309,Resting,F,5-28 MAY,2017-05-16 14:58:00,2017-05-16 15:27:00,-70.36403333,-70.39198333,42.7826,42.77176667,5/16/17,43.9,201780,103,1/2,False,2.579719895790886,42.777183335000004,-70.37800833
2587,20185,201780_103,229,Resting,M,5-28 MAY,2017-05-16 14:58:00,2017-05-16 15:27:00,-70.36403333,-70.39198333,42.7826,42.77176667,5/16/17,43.9,201780,103,1/2,False,2.579719895790886,42.777183335000004,-70.37800833
2588,20186,201780_103,191,Resting,M,5-28 MAY,2017-05-16 14:58:00,2017-05-16 15:27:00,-70.36403333,-70.39198333,42.7826,42.77176667,5/16/17,43.9,201780,103,1/2,False,2.579719895790886,42.777183335000004,-70.37800833
2589,20187,201780_103,323,Resting,F,5-28 MAY,2017-05-16 14:58:00,2017-05-16 15:27:00,-70.36403333,-70.39198333,42.7826,42.77176667,5/16/17,43.9,201780,103,1/2,False,2.579719895790886,42.777183335000004,-70.37800833
2590,20188,201780_103,211,Resting,M,5-28 MAY,2017-05-16 14:58:00,2017-05-16 15:27:00,-70.36403333,-70.39198333,42.7826,42.77176667,5/16/17,43.9,201780,103,1/2,False,2.579719895790886,42.777183335000004,-70.37800833
2591,20443,201780_104,296,Resting,M,4-82 MAY ALT,2017-05-16 17:03:00,2017-05-16 17:33:00,-70.57273333,-70.5592,42.7395,42.75545,5/16/17,9.82,201780,104,1/2,False,2.0896689117046705,42.747475,-70.565966665
2592,20444,201780_104,293,Spent,M,4-82 MAY ALT,2017-05-16 17:03:00,2017-05-16 17:33:00,-70.57273333,-70.5592,42.7395,42.75545,5/16/17,9.82,201780,104,1/2,False,2.0896689117046705,42.747475,-70.565966665
2593,20445,201780_104,412,Developing,F,4-82 MAY ALT,2017-05-16 17:03:00,2017-05-16 17:33:00,-70.57273333,-70.5592,42.7395,42.75545,5/16/17,9.82,201780,104,1/2,False,2.0896689117046705,42.747475,-70.565966665
